Country,Day,"COVID-19 doses (cumulative, per hundred)","Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)",Daily ICU occupancy per million,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)",Year
Luxembourg,22/10/2021,126.52162,216.72795,13.45614286,1.0933235,2021
Netherlands,22/10/2021,125.96171,273.0085943,9.548857143,0.57903832,2021
Portugal,22/10/2021,159.73839,72.94147143,5.688714286,0.572059226,2021
Slovenia,22/10/2021,104.42571,717.3919714,58.76457143,3.183906143,2021
Spain,22/10/2021,150.42062,35.48998343,8.933285714,0.372505286,2021
Sweden,22/10/2021,137.94629,63.41177429,2.667714286,0.387250457,2021
Switzerland,22/10/2021,126.01886,129.2637586,11.70257143,0.531548421,2021
United Kingdom,22/10/2021,150.8196,675.6825429,13.53671429,2.123452157,2021
United States,22/10/2021,125.78884,221.52087,43.01342857,4.563981586,2021
Australia,29/10/2021,138.8462,60.55855143,7.58,0.604432743,2021
Austria,29/10/2021,129.39148,440.4109143,35.12428571,2.042014214,2021
Belgium,29/10/2021,152.29446,598.9143857,27.53957143,1.6934034,2021
Canada,29/10/2021,152.10342,62.66606429,13.727,0.857935146,2021
Chile,29/10/2021,193.37752,89.61708429,24.04785714,0.558397694,2021
Czechia,29/10/2021,117.00195,408.3615214,27.94814286,1.793541571,2021
Denmark,29/10/2021,150.54654,241.8044371,4.857142857,0.394133629,2021
Estonia,29/10/2021,112.19487,1214.142514,35.443,6.560399486,2021
Finland,29/10/2021,147.46025,140.1084957,5.466,1.300863557,2021
France,29/10/2021,151.72075,82.74306857,15.745,0.394654136,2021
Germany,29/10/2021,136.91518,213.7021571,24.92857143,2.056198457,2021
Israel,29/10/2021,176.22435,84.53907857,14.58957143,0.72861123,2021
Italy,29/10/2021,152.1235,66.36894571,6.170428571,0.660656557,2021
Japan,29/10/2021,155.63489,5.561903171,1.129,0.087675164,2021
Latvia,29/10/2021,107.12913,1266.590743,108.07,18.56315171,2021
Luxembourg,29/10/2021,128.7276,249.0278629,18.52985714,1.2495125,2021
Netherlands,29/10/2021,126.563545,391.0936714,12.49314286,0.996219557,2021
Portugal,29/10/2021,161.19202,78.97943857,6.217142857,0.393780489,2021
Slovenia,29/10/2021,106.1512,1029.829629,68.06442857,4.621487857,2021
Spain,29/10/2021,151.78136,39.172366,8.479857143,0.331115811,2021
Sweden,29/10/2021,139.8836,76.73591743,2.681142857,0.36779064,2021
Switzerland,29/10/2021,126.936424,169.9399729,12.20914286,0.663855214,2021
United Kingdom,29/10/2021,154.43785,623.9719429,14.84871429,2.459001843,2021
United States,29/10/2021,128.5238,217.9850257,35.50428571,3.989024714,2021
Australia,5/11/2021,142.68147,53.29445429,5.151714286,0.552245857,2021
Austria,5/11/2021,132.30952,708.1309286,43.69,2.778220057,2021
Belgium,5/11/2021,153.63991,672.3653143,35.88628571,1.819619786,2021
Canada,5/11/2021,153.18915,57.93322686,12.23314286,0.701277871,2021
Chile,5/11/2021,199.06512,98.57545143,27.422,0.680514557,2021
Czechia,5/11/2021,119.51692,654.2660486,43.34471429,3.445588457,2021
Denmark,5/11/2021,152.07635,317.5264943,6.46,0.490938357,2021
Finland,5/11/2021,149.04182,169.7168857,5.543285714,1.300863557,2021
France,5/11/2021,153.34085,100.6907843,16.57714286,0.44894688,2021
Germany,5/11/2021,139.0731,282.3539886,31.34057143,2.647428214,2021
Israel,5/11/2021,176.78291,63.17844114,12.30657143,0.457343657,2021
Italy,5/11/2021,154.27463,80.05959643,6.935,0.684275929,2021
Japan,5/11/2021,157.37323,3.025691,1.081,0.056817425,2021
Latvia,5/11/2021,111.853966,1047.575921,128.603,19.99526,2021
Lithuania,5/11/2021,123.60587,988.9431143,52.181,12.31623686,2021
Luxembourg,5/11/2021,130.80255,277.4542571,20.95628571,1.1557991,2021
Netherlands,5/11/2021,127.22718,554.3061229,16.31585714,1.315374586,2021
Portugal,5/11/2021,162.50063,91.15528429,6.119714286,0.538754386,2021
Slovenia,5/11/2021,110.44591,1291.479143,86.86628571,6.464294286,2021
Spain,5/11/2021,153.9329,45.67563429,8.242571429,0.295273381,2021
Sweden,5/11/2021,141.12952,72.596815,3.358428571,0.435900019,2021
Switzerland,5/11/2021,128.13939,246.53402,13.484,0.540833093,2021
United Kingdom,5/11/2021,158.81625,547.0780429,15.04985714,2.581428071,2021
United States,5/11/2021,131.48454,215.3206343,33.37757143,3.278425314,2021
Australia,12/11/2021,145.90459,48.94425257,6.314142857,0.408147886,2021
Austria,12/11/2021,137.84407,1041.359757,51.041,4.095285471,2021
Belgium,12/11/2021,156.07248,810.8983,45.65428571,2.238588057,2021
Canada,12/11/2021,154.36986,62.78907429,11.55714286,0.647131224,2021
Chile,12/11/2021,203.98465,117.96281,30.48228571,0.7786255,2021
Czechia,12/11/2021,121.72624,938.5614786,59.76228571,5.355767543,2021
Denmark,12/11/2021,154.11415,441.0078714,7.334285714,0.584285814,2021
Estonia,12/11/2021,118.62917,513.5855377,42.23,5.441806,2021
Finland,12/11/2021,150.59825,196.8188186,6.213571429,1.458432986,2021
France,12/11/2021,155.5235,135.8648443,18.456,0.504509637,2021
Germany,12/11/2021,142.0682,415.4156429,37.91542857,3.585726357,2021
Israel,12/11/2021,177.26443,51.72019,11.02171429,0.378877841,2021
Italy,12/11/2021,156.5672,109.8555514,7.987714286,0.83934195,2021
Japan,12/11/2021,158.49503,1.469742671,0.774,0.027592369,2021
Latvia,12/11/2021,115.31255,737.2099714,125.361,19.040522,2021
Lithuania,12/11/2021,126.20218,867.38909,1.818,10.86726714,2021
Luxembourg,12/11/2021,133.1997,325.8728657,17.42685714,0.780945329,2021
Netherlands,12/11/2021,127.87628,826.6022971,19.91885714,1.547901729,2021
Portugal,12/11/2021,164.49092,124.7872757,7.121428571,0.764051689,2021
Slovenia,12/11/2021,114.93662,1484.047571,108.7007143,8.181674286,2021
Spain,12/11/2021,156.14978,67.96749086,8.987285714,0.425415549,2021
Sweden,12/11/2021,144.12881,76.15795857,3.223,0.433954034,2021
Switzerland,12/11/2021,130.58284,359.3244171,15.49442857,0.865797194,2021
United Kingdom,12/11/2021,162.92761,548.8061,14.19071429,2.413503486,2021
United States,12/11/2021,134.60355,227.4445014,33.96114286,3.134656286,2021
Australia,19/11/2021,148.49431,49.89062786,5.217142857,0.4182737,2021
Austria,19/11/2021,145.5146,1382.535986,62.93014286,5.6374903,2021
Belgium,19/11/2021,160.02834,1202.446083,55.05471429,2.794290814,2021
Canada,19/11/2021,155.31837,63.48141714,11.13371429,0.633463129,2021
Chile,19/11/2021,207.69582,123.2148793,33.29542857,0.975891171,2021
Czechia,19/11/2021,124.74709,1321.861229,77.90842857,7.824277314,2021
Denmark,19/11/2021,156.70613,597.3993929,8.378571429,0.985334057,2021
Estonia,19/11/2021,121.337135,594.9254286,36.951,6.182496114,2021
Finland,19/11/2021,152.34094,221.81005,7.477142857,1.502405757,2021
France,19/11/2021,158.08965,232.1655514,20.78814286,0.6511952,2021
Germany,19/11/2021,146.9773,558.3719114,46.07542857,4.398303371,2021
Israel,19/11/2021,177.98589,49.68680314,9.146857143,0.358700909,2021
Italy,19/11/2021,159.49776,143.0739071,9.229,0.926973071,2021
Japan,19/11/2021,159.22731,1.236268743,0.637,0.021877973,2021
Latvia,19/11/2021,118.55764,498.1130714,115.635,16.49093643,2021
Lithuania,19/11/2021,129.49123,692.8897286,21.60971429,10.52675943,2021
Luxembourg,19/11/2021,137.09186,409.9338229,16.54485714,1.436939374,2021
Netherlands,19/11/2021,128.48143,1139.516714,24.71785714,2.4381162,2021
Portugal,19/11/2021,167.25543,185.4510171,9.040857143,1.008940043,2021
Slovenia,19/11/2021,118.20724,1504.810514,128.6481429,9.320161571,2021
Spain,19/11/2021,158.95691,108.3555121,11.14414286,0.468085094,2021
Sweden,19/11/2021,147.98943,89.98026857,2.546,0.412548233,2021
Switzerland,19/11/2021,133.78722,536.0886343,19.23728571,1.162907257,2021
United Kingdom,19/11/2021,167.0748,601.3512114,13.61085714,2.200978686,2021
United States,19/11/2021,137.2632,268.8195386,35.94771429,3.969963257,2021
Australia,26/11/2021,150.6606,52.48283429,4.633142857,0.344277411,2021
Austria,26/11/2021,154.29245,1443.708643,70.58471429,6.995080729,2021
Belgium,26/11/2021,165.01364,1480.029286,64.394,3.304415514,2021
Canada,26/11/2021,157.17296,69.84128143,10.78828571,0.539889339,2021
Chile,26/11/2021,211.61905,121.5334257,34.913,1.279617814,2021
Czechia,26/11/2021,128.74426,1665.2365,91.372,9.797555857,2021
Denmark,26/11/2021,160.42479,667.1195571,9.52,1.293034943,2021
Estonia,26/11/2021,123.86178,464.7755786,31.673,5.7592447,2021
Finland,26/11/2021,154.46964,247.4572214,8.663428571,1.231239814,2021
France,26/11/2021,162.63713,385.9266714,25.71157143,0.9220239,2021
Germany,26/11/2021,153.90309,660.1697829,54.70114286,5.068897829,2021
Israel,26/11/2021,178.9925,54.25799714,8.149285714,0.233155591,2021
Italy,26/11/2021,163.8747,178.5210429,11.14085714,1.117296914,2021
Japan,26/11/2021,159.8118,0.8752822,0.436,0.015510503,2021
Latvia,26/11/2021,122.25875,466.9213429,96.723,11.684696,2021
Lithuania,26/11/2021,132.95026,637.8796543,47.1505,9.114014786,2021
Luxembourg,26/11/2021,141.8361,523.0147057,18.75071429,2.530262857,2021
Netherlands,26/11/2021,129.9482,1232.018043,29.67914286,3.179011671,2021
Portugal,26/11/2021,171.76111,257.1190629,10.835,1.2107281,2021
Slovenia,26/11/2021,120.92184,1214.438271,132.22,9.879757429,2021
Spain,26/11/2021,161.32124,160.9564214,14.74885714,0.546170426,2021
Sweden,26/11/2021,152.06834,139.0929689,3.615428571,0.272437506,2021
Switzerland,26/11/2021,137.62296,752.6516429,25.31742857,1.601608829,2021
United Kingdom,26/11/2021,171.5266,627.3750329,13.52657143,2.019284986,2021
United States,26/11/2021,140.41597,257.8833986,39.26271429,2.928085429,2021
Australia,3/12/2021,152.73943,56.17330143,4.676857143,0.289753843,2021
Austria,3/12/2021,162.7712,1070.184357,72.26257143,7.539918286,2021
Belgium,3/12/2021,170.41615,1495.904557,69.87257143,4.017888786,2021
Canada,3/12/2021,161.88574,73.81501286,10.41314286,0.506770514,2021
Chile,3/12/2021,215.06332,105.2887486,35.25528571,1.347460471,2021
Czechia,3/12/2021,133.73178,1653.481,93.29142857,11.04423943,2021
Denmark,3/12/2021,164.55086,736.9676857,10.61285714,1.700997814,2021
Estonia,3/12/2021,126.41805,383.0275629,25.64,3.7034513,2021
Finland,3/12/2021,157.26573,301.5878143,9.952285714,1.183602571,2021
France,3/12/2021,168.82428,582.4368143,32.84228571,1.270957871,2021
Germany,3/12/2021,162.3187,666.7028857,58.44357143,4.978126143,2021
Israel,3/12/2021,179.79613,56.73751857,7.227,0.221946187,2021
Italy,3/12/2021,169.2438,223.7760229,12.81742857,1.238132057,2021
Japan,3/12/2021,160.17488,0.8707107,0.323,0.00848996,2021
Latvia,3/12/2021,126.112595,403.3118986,79.431,9.070015143,2021
Lithuania,3/12/2021,136.5653,624.4332,45.76528571,7.94035,2021
Luxembourg,3/12/2021,147.06497,609.0748929,31.76571429,2.842641,2021
Netherlands,3/12/2021,132.04947,1178.059243,31.94857143,3.422937286,2021
Portugal,3/12/2021,176.59155,313.0417743,13.08842857,1.555530829,2021
Slovenia,3/12/2021,123.05244,913.5977714,124.5377143,9.368403143,2021
Spain,3/12/2021,162.72327,242.3038143,18.87014286,0.794933957,2021
Sweden,3/12/2021,156.20749,178.7306843,4.671714286,0.3055192,2021
Switzerland,3/12/2021,142.39807,957.1237143,29.714,2.451157771,2021
United Kingdom,3/12/2021,176.10406,682.7970229,13.22157143,1.971092814,2021
United States,3/12/2021,144.04875,295.1791714,42.693,3.161008,2021
Australia,10/12/2021,156.0023,68.596104,5.490142857,0.221209923,2021
Austria,10/12/2021,170.24843,627.0784886,62.99414286,7.161684143,2021
Belgium,10/12/2021,176.36818,1244.120357,70.47328571,4.088009143,2021
Canada,10/12/2021,165.75177,87.97830429,10.04542857,0.518335786,2021
Chile,10/12/2021,219.10191,83.62500571,34.28628571,1.326585886,2021
Czechia,10/12/2021,138.57584,1378.629357,90.67771429,10.87215114,2021
Denmark,10/12/2021,170.91301,948.932,10.95285714,1.666424657,2021
Estonia,10/12/2021,129.17023,353.7022629,21.869,3.688335171,2021
Finland,10/12/2021,160.60516,443.1254229,9.179,1.205589,2021
France,10/12/2021,176.28877,718.8302743,39.72685714,1.826585086,2021
Germany,10/12/2021,171.76767,598.5468571,58.548,4.440291457,2021
Israel,10/12/2021,180.85887,64.43613571,5.866285714,0.246606884,2021
Italy,10/12/2021,175.36636,259.9930129,14.44371429,1.408601929,2021
Japan,10/12/2021,160.56117,0.977651571,0.282,0.009306302,2021
Latvia,10/12/2021,129.99243,357.0179371,57.817,7.138839571,2021
Lithuania,10/12/2021,140.08499,595.90299,44.57057143,6.875357857,2021
Luxembourg,10/12/2021,153.1608,605.5450014,37.72171429,1.4369394,2021
Netherlands,10/12/2021,135.31499,992.3828714,32.45271429,3.346568014,2021
Portugal,10/12/2021,181.53712,361.9449929,14.13157143,1.6730772,2021
Slovenia,10/12/2021,124.986404,710.3391,111.8007143,8.104488571,2021
Spain,10/12/2021,172.53075,324.2314957,24.84157143,1.009135131,2021
Sweden,10/12/2021,160.67456,229.7815743,6.134571429,0.496225466,2021
Switzerland,10/12/2021,147.93681,1042.180729,32.95,2.926998114,2021
United Kingdom,10/12/2021,182.83566,745.9629857,13.19614286,1.970194786,2021
United States,10/12/2021,147.23409,339.2185271,46.39671429,3.557657643,2021
Australia,17/12/2021,160.52869,143.5146186,5.948285714,0.266386603,2021
Austria,17/12/2021,177.80437,386.7421857,52.575,5.405596886,2021
Belgium,17/12/2021,183.76892,860.4733286,62.02857143,3.542824357,2021
Canada,17/12/2021,172.11058,131.6956714,9.971142857,0.496256597,2021
Chile,17/12/2021,221.98721,70.65974286,31.26957143,1.390253643,2021
Czechia,17/12/2021,142.69469,1044.160529,78.49371429,10.46105164,2021
Denmark,17/12/2021,185.70311,1451.051414,11.22,1.528132114,2021
Estonia,17/12/2021,132.0413,395.66465,12.066,2.887180357,2021
Finland,17/12/2021,165.71098,808.5398086,10.02985714,1.865181857,2021
France,17/12/2021,183.20898,786.7142857,44.75757143,2.213301657,2021
Germany,17/12/2021,179.84663,495.9755357,54.86928571,3.639606929,2021
Israel,17/12/2021,182.44092,74.03362857,4.913571429,0.217462429,2021
Italy,17/12/2021,181.46526,348.1971643,16.63342857,1.752964943,2021
Japan,17/12/2021,161.12213,1.220595071,0.557,0.007836887,2021
Latvia,17/12/2021,133.52357,381.9496314,52.414,6.151553171,2021
Lithuania,17/12/2021,143.464,583.7243771,41.6355,7.1216825,2021
Luxembourg,17/12/2021,159.43127,628.3486271,28.45671429,1.499415003,2021
Netherlands,17/12/2021,140.31393,809.7862571,30.159,2.607952171,2021
Portugal,17/12/2021,185.56589,417.90688,14.56271429,1.702463843,2021
Slovenia,17/12/2021,129.14397,599.2400714,101.0857143,6.300274929,2021
Spain,17/12/2021,174.58788,593.1184657,29.981,1.371826457,2021
Sweden,17/12/2021,165.80238,303.60045,8.193,0.607146471,2021
Switzerland,17/12/2021,153.76286,1004.80525,35.36914286,3.121976571,2021
United Kingdom,17/12/2021,192.42534,1125.490086,12.66471429,1.873810314,2021
United States,17/12/2021,150.44148,368.4147586,47.56085714,3.7344711,2021
Australia,24/12/2021,162.51501,437.5890829,6.636,0.352845414,2021
Austria,24/12/2021,181.39523,266.8622257,41.77242857,3.593224743,2021
Belgium,24/12/2021,186.61255,612.4160143,51.64742857,3.1834582,2021
Canada,24/12/2021,176.47289,289.1351743,9.759428571,0.4252877,2021
Chile,24/12/2021,226.3511,64.29296571,27.954,1.307798629,2021
Czechia,24/12/2021,145.11597,688.9035143,66.11942857,8.002102071,2021
Denmark,24/12/2021,194.41699,1840.223771,12.41,2.675959886,2021
Estonia,24/12/2021,133.93028,465.59187,12.82,2.887180429,2021
Finland,24/12/2021,171.38281,1224.226129,10.39042857,2.770289714,2021
France,24/12/2021,187.23167,1054.105686,49.63014286,2.492702929,2021
Germany,24/12/2021,183.03456,367.98135,49.761,2.529716114,2021
Israel,24/12/2021,184.22778,123.6823143,4.611285714,0.125545319,2021
Italy,24/12/2021,186.3818,549.4023771,19.06771429,2.220901529,2021
Japan,24/12/2021,161.57928,1.863382971,0.734,0.00848996,2021
Latvia,24/12/2021,135.85286,345.5502343,43.228,5.402951571,2021
Luxembourg,24/12/2021,164.15471,656.9624486,30.00071429,1.436939357,2021
Netherlands,24/12/2021,147.43645,702.3324643,25.31142857,1.651627043,2021
Portugal,24/12/2021,188.29369,678.0429571,14.59042857,1.400761429,2021
Slovenia,24/12/2021,130.51555,531.0755886,92.39242857,4.582895157,2021
Spain,24/12/2021,174.64482,1245.2805,35.54414286,1.673500243,2021
Sweden,24/12/2021,167.99133,367.1601271,9.398142857,0.636336193,2021
Switzerland,24/12/2021,157.27374,1035.182409,36.93814286,2.669347857,2021
United Kingdom,24/12/2021,195.23268,1742.526243,12.665,1.804066286,2021
United States,24/12/2021,152.59879,530.9365857,50.47357143,4.370138614,2021
Australia,31/12/2021,166.24736,1283.327571,8.791857143,0.508627046,2021
Austria,31/12/2021,183.98224,292.3502443,35.18842857,2.625125357,2021
Belgium,31/12/2021,190.87181,834.7321571,43.14185714,2.380581643,2021
Canada,31/12/2021,181.47324,694.4312,12.21485714,0.569328271,2021
Chile,31/12/2021,229.9044,66.34703943,25.86242857,1.023902979,2021
Czechia,31/12/2021,148.71368,523.9990543,54.60271429,6.2984287,2021
Denmark,31/12/2021,201.30177,2723.985343,12.96857143,2.195393471,2021
Estonia,31/12/2021,135.6212,602.9823343,14.328,2.615090071,2021
Finland,31/12/2021,177.25856,1508.679271,9.256571429,3.246662143,2021
France,31/12/2021,192.06207,2140.943071,53.60957143,2.822269229,2021
Germany,31/12/2021,186.51678,347.34608,44.44057143,1.873441286,2021
Israel,31/12/2021,188.18228,342.14014,4.732285714,0.150206004,2021
Italy,31/12/2021,191.44298,1279.612429,23.02171429,2.357482857,2021
Japan,31/12/2021,161.68411,3.060467314,1.234,0.009143034,2021
Latvia,31/12/2021,138.4262,396.3683286,43.228,5.381253143,2021
Lithuania,31/12/2021,149.60219,568.7131,35.93866667,7.128927357,2021
Luxembourg,31/12/2021,169.23602,1226.896286,30.88314286,1.1557991,2021
Netherlands,31/12/2021,156.42238,817.9338286,21.562,1.1466783,2021
Portugal,31/12/2021,192.41011,1686.457943,14.32628571,1.481084743,2021
Slovenia,31/12/2021,132.26547,667.4046143,79.11614286,4.264504714,2021
Spain,31/12/2021,177.71494,2111.709086,40.56928571,2.057953057,2021
Sweden,31/12/2021,169.70071,649.0220086,10.83357143,0.795906714,2021
Switzerland,31/12/2021,161.34651,1540.202114,34.58457143,2.2724275,2021
United Kingdom,31/12/2021,197.36699,2485.590443,12.96142857,1.986059257,2021
United States,31/12/2021,154.60559,979.6752,59.92114286,4.047285486,2021
Australia,7/1/2022,173.24292,2744.321857,12.65542857,1.013359586,2022
Austria,7/1/2022,187.2871,620.3941143,28.71642857,1.695299629,2022
Belgium,7/1/2022,197.8019,1519.324686,37.52842857,1.744240629,2022
Canada,7/1/2022,188.15887,1010.563931,18.378,1.072944586,2022
Chile,7/1/2022,233.18878,108.1736307,23.35571429,0.844380771,2022
Czechia,7/1/2022,153.45818,619.3340229,43.821,5.1645588,2022
Denmark,7/1/2022,207.8756,3063.915429,12.55571429,2.229966671,2022
Estonia,7/1/2022,137.98401,619.6100743,13.574,1.904632071,2022
Finland,7/1/2022,183.60149,1542.644657,10.36457143,3.462862014,2022
France,7/1/2022,198.29874,3464.743571,57.46914286,3.190888243,2022
Germany,7/1/2022,191.92665,511.3317771,38.33685714,1.555254829,2022
Ireland,7/1/2022,200.18704,3606.840029,18.315,1.641435229,2022
Israel,7/1/2022,193.62512,1385.935186,7.136,0.318347067,2022
Italy,7/1/2022,199.09909,2177.263371,27.27328571,3.014374,2022
Japan,7/1/2022,162.3308,26.12589354,3.308,0.009143034,2022
Latvia,7/1/2022,142.14682,708.7848143,42.147,6.3902381,2022
Lithuania,7/1/2022,152.81676,946.8505429,33.24585714,6.230566771,2022
Luxembourg,7/1/2022,176.24304,2414.651657,30.22142857,2.030457857,2022
Netherlands,7/1/2022,166.8682,1400.293657,17.94228571,0.785349257,2022
Portugal,7/1/2022,198.54268,2898.870786,15.39728571,1.749482414,2022
Slovenia,7/1/2022,134.61174,1452.951486,73.72514286,3.984706857,2022
Spain,7/1/2022,181.1876,2581.191171,45.52871429,2.857580671,2022
Sweden,7/1/2022,171.9464,1330.674314,9.655428571,1.47116254,2022
Switzerland,7/1/2022,166.6537,2587.644957,31.16871429,1.833726057,2022
United Kingdom,7/1/2022,199.59189,2749.5927,11.96042857,2.625130343,2022
United States,7/1/2022,157.0734,1723.2311,71.89285714,4.593440457,2022
Australia,14/1/2022,180.77505,2717.806143,15.66785714,2.054759729,2022
Austria,14/1/2022,191.01341,1352.2525,23.04357143,1.211249971,2022
Belgium,14/1/2022,202.2184,2159.951771,33.43485714,1.7740417,2022
Canada,14/1/2022,193.97282,935.2181214,23.293,1.993963143,2022
Chile,14/1/2022,235.7605,253.0616443,21.33685714,0.884042657,2022
Czechia,14/1/2022,156.7304,918.6604429,30.46642857,3.665479143,2022
Denmark,14/1/2022,212.27869,3553.806143,9.18,2.637929557,2022
Estonia,14/1/2022,140.04898,1339.349397,13.574,2.599974086,2022
