Country,Code,Day,"COVID-19 doses (cumulative, per hundred)","Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)",Daily ICU occupancy per million,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Chile,CHL,15/3/2020,,0.39453143,,0.0
Chile,CHL,16/3/2020,,0.39453143,,0.0
Chile,CHL,17/3/2020,,0.39453143,,0.0
Chile,CHL,18/3/2020,,0.39453143,,0.0
Chile,CHL,19/3/2020,,0.39453143,,0.0
Chile,CHL,20/3/2020,,0.39453143,,0.0
Chile,CHL,21/3/2020,,0.39453143,,0.0
Chile,CHL,22/3/2020,,3.4777215,,0.0
Chile,CHL,23/3/2020,,3.4777215,,0.0
Chile,CHL,24/3/2020,,3.4777215,,0.0
Chile,CHL,25/3/2020,,3.4777215,,0.0
Chile,CHL,26/3/2020,,3.4777215,,0.0
Chile,CHL,27/3/2020,,3.4777215,,0.0
Chile,CHL,28/3/2020,,3.4777215,,0.0
Chile,CHL,29/3/2020,,10.024021,,0.043836825
Chile,CHL,30/3/2020,,10.024021,,0.043836825
Chile,CHL,31/3/2020,,10.024021,,0.043836825
Chile,CHL,1/4/2020,,10.024021,8.825,0.043836825
Chile,CHL,2/4/2020,,10.024021,10.202,0.043836825
Chile,CHL,3/4/2020,,10.024021,12.09,0.043836825
Chile,CHL,4/4/2020,,10.024021,14.283,0.043836825
Chile,CHL,5/4/2020,,16.453423,15.66,0.1534289
Chile,CHL,6/4/2020,,16.453423,16.68,0.1534289
Chile,CHL,7/4/2020,,16.453423,17.191,0.1534289
Chile,CHL,8/4/2020,,16.453423,18.466,0.1534289
Chile,CHL,9/4/2020,,16.453423,18.364,0.1534289
Chile,CHL,10/4/2020,,16.453423,19.537,0.1534289
Chile,CHL,11/4/2020,,16.453423,19.537,0.1534289
Chile,CHL,12/4/2020,,20.208776,19.741,0.33608234
Chile,CHL,13/4/2020,,20.208776,19.741,0.33608234
Chile,CHL,14/4/2020,,20.208776,19.333,0.33608234
Chile,CHL,15/4/2020,,20.208776,19.843,0.33608234
Chile,CHL,16/4/2020,,20.208776,19.588,0.33608234
Chile,CHL,17/4/2020,,20.208776,19.639,0.33608234
Chile,CHL,18/4/2020,,20.208776,18.364,0.33608234
Chile,CHL,19/4/2020,,20.479103,19.027,0.3872253
Chile,CHL,20/4/2020,,20.479103,19.231,0.3872253
Chile,CHL,21/4/2020,,20.479103,19.996,0.3872253
Chile,CHL,22/4/2020,,20.479103,20.353,0.3872253
Chile,CHL,23/4/2020,,20.479103,20.965,0.3872253
Chile,CHL,24/4/2020,,20.479103,21.169,0.3872253
Chile,CHL,25/4/2020,,20.479103,21.322,0.3872253
Chile,CHL,26/4/2020,,22.853598,21.169,0.40183756
Chile,CHL,27/4/2020,,22.853598,21.731,0.40183756
Chile,CHL,28/4/2020,,22.853598,21.833,0.40183756
Chile,CHL,29/4/2020,,22.853598,21.322,0.40183756
Chile,CHL,30/4/2020,,22.853598,21.373,0.40183756
Chile,CHL,1/5/2020,,22.853598,21.833,0.40183756
Chile,CHL,2/5/2020,,22.853598,21.68,0.40183756
Chile,CHL,3/5/2020,,40.74633,22.904,0.4822051
Chile,CHL,4/5/2020,,40.74633,23.669,0.4822051
Chile,CHL,5/5/2020,,40.74633,23.975,0.4822051
Chile,CHL,6/5/2020,,40.74633,24.791,0.4822051
Chile,CHL,7/5/2020,,40.74633,25.148,0.4822051
Chile,CHL,8/5/2020,,40.74633,25.913,0.4822051
Chile,CHL,9/5/2020,,40.74633,27.75,0.4822051
Chile,CHL,10/5/2020,,64.17712,28.821,0.41644984
Chile,CHL,11/5/2020,,64.17712,29.28,0.41644984
Chile,CHL,12/5/2020,,64.17712,30.81,0.41644984
Chile,CHL,13/5/2020,,64.17712,32.749,0.41644984
Chile,CHL,14/5/2020,,64.17712,33.82,0.41644984
Chile,CHL,15/5/2020,,64.17712,36.269,0.41644984
Chile,CHL,16/5/2020,,64.17712,38.309,0.41644984
Chile,CHL,17/5/2020,,103.81291,39.227,0.8548181
Chile,CHL,18/5/2020,,103.81291,41.166,0.8548181
Chile,CHL,19/5/2020,,103.81291,44.685,0.8548181
Chile,CHL,20/5/2020,,103.81291,46.114,0.8548181
Chile,CHL,21/5/2020,,103.81291,48.103,0.8548181
Chile,CHL,22/5/2020,,103.81291,50.297,0.8548181
Chile,CHL,23/5/2020,,103.81291,54.173,0.8548181
Chile,CHL,24/5/2020,,175.09158,55.602,1.8411467
Chile,CHL,25/5/2020,,175.09158,57.897,1.8411467
Chile,CHL,26/5/2020,,175.09158,61.315,1.8411467
Chile,CHL,27/5/2020,,175.09158,63.814,1.8411467
Chile,CHL,28/5/2020,,175.09158,65.753,1.8411467
Chile,CHL,29/5/2020,,175.09158,68.864,1.8411467
Chile,CHL,30/5/2020,,175.09158,69.936,1.8411467
Chile,CHL,31/5/2020,,215.27534,70.548,2.3671887
Chile,CHL,1/6/2020,,215.27534,73.761,2.3671887
Chile,CHL,2/6/2020,,215.27534,74.017,2.3671887
Chile,CHL,3/6/2020,,215.27534,75.241,2.3671887
Chile,CHL,4/6/2020,,215.27534,76.312,2.3671887
Chile,CHL,5/6/2020,,215.27534,77.587,2.3671887
Chile,CHL,6/6/2020,,215.27534,77.74,2.3671887
Chile,CHL,7/6/2020,,240.27695,79.475,3.9745388
Chile,CHL,8/6/2020,,240.27695,80.648,3.9745388
Chile,CHL,9/6/2020,,240.27695,80.444,3.9745388
Chile,CHL,10/6/2020,,240.27695,81.107,3.9745388
Chile,CHL,11/6/2020,,240.27695,82.535,3.9745388
Chile,CHL,12/6/2020,,240.27695,84.015,3.9745388
Chile,CHL,13/6/2020,,240.27695,84.474,3.9745388
Chile,CHL,14/6/2020,,289.39612,87.483,11.397574
Chile,CHL,15/6/2020,,289.39612,87.891,11.397574
Chile,CHL,16/6/2020,,289.39612,88.095,11.397574
Chile,CHL,17/6/2020,,289.39612,91.513,11.397574
Chile,CHL,18/6/2020,,289.39612,94.115,11.397574
Chile,CHL,19/6/2020,,289.39612,97.481,11.397574
Chile,CHL,20/6/2020,,289.39612,99.522,11.397574
Chile,CHL,21/6/2020,,506.9948,101.817,8.723528
Chile,CHL,22/6/2020,,506.9948,102.736,8.723528
Chile,CHL,23/6/2020,,506.9948,102.48,8.723528
Chile,CHL,24/6/2020,,506.9948,104.368,8.723528
Chile,CHL,25/6/2020,,506.9948,106.0,8.723528
Chile,CHL,26/6/2020,,506.9948,106.408,8.723528
Chile,CHL,27/6/2020,,506.9948,106.612,8.723528
Chile,CHL,28/6/2020,,226.62178,108.602,7.6860566
Chile,CHL,29/6/2020,,226.62178,106.612,7.6860566
Chile,CHL,30/6/2020,,226.62178,107.429,7.6860566
Chile,CHL,1/7/2020,,226.62178,105.847,7.6860566
Chile,CHL,2/7/2020,,226.62178,107.071,7.6860566
Chile,CHL,3/7/2020,,226.62178,107.48,7.6860566
Chile,CHL,4/7/2020,,226.62178,105.949,7.6860566
Chile,CHL,5/7/2020,,175.9391,106.0,6.1736865
Chile,CHL,6/7/2020,,175.9391,105.541,6.1736865
Chile,CHL,7/7/2020,,175.9391,105.082,6.1736865
Chile,CHL,8/7/2020,,175.9391,104.725,6.1736865
Chile,CHL,9/7/2020,,175.9391,101.97,6.1736865
Chile,CHL,10/7/2020,,175.9391,101.511,6.1736865
Chile,CHL,11/7/2020,,175.9391,101.97,6.1736865
Chile,CHL,12/7/2020,,147.45247,101.766,5.033929
Chile,CHL,13/7/2020,,147.45247,98.502,5.033929
Chile,CHL,14/7/2020,,147.45247,97.685,5.033929
Chile,CHL,15/7/2020,,147.45247,95.798,5.033929
Chile,CHL,16/7/2020,,147.45247,92.89,5.033929
Chile,CHL,17/7/2020,,147.45247,91.615,5.033929
Chile,CHL,18/7/2020,,147.45247,91.411,5.033929
Chile,CHL,19/7/2020,,122.86732,89.983,11.426799
Chile,CHL,20/7/2020,,122.86732,89.422,11.426799
Chile,CHL,21/7/2020,,122.86732,88.146,11.426799
Chile,CHL,22/7/2020,,122.86732,86.106,11.426799
Chile,CHL,23/7/2020,,122.86732,85.188,11.426799
Chile,CHL,24/7/2020,,122.86732,83.453,11.426799
Chile,CHL,25/7/2020,,122.86732,82.229,11.426799
Chile,CHL,26/7/2020,,107.736305,81.209,4.2010293
Chile,CHL,27/7/2020,,107.736305,79.322,4.2010293
Chile,CHL,28/7/2020,,107.736305,77.995,4.2010293
Chile,CHL,29/7/2020,,107.736305,75.751,4.2010293
Chile,CHL,30/7/2020,,107.736305,74.629,4.2010293
Chile,CHL,31/7/2020,,107.736305,73.71,4.2010293
Chile,CHL,1/8/2020,,107.736305,73.71,4.2010293
Chile,CHL,2/8/2020,,102.768135,73.302,3.7480485
Chile,CHL,3/8/2020,,102.768135,72.384,3.7480485
Chile,CHL,4/8/2020,,102.768135,71.67,3.7480485
Chile,CHL,5/8/2020,,102.768135,71.415,3.7480485
Chile,CHL,6/8/2020,,102.768135,69.273,3.7480485
Chile,CHL,7/8/2020,,102.768135,68.762,3.7480485
Chile,CHL,8/8/2020,,102.768135,66.569,3.7480485
Chile,CHL,9/8/2020,,97.64653,65.09,3.492334
Chile,CHL,10/8/2020,,97.64653,65.294,3.492334
Chile,CHL,11/8/2020,,97.64653,64.682,3.492334
Chile,CHL,12/8/2020,,97.64653,64.018,3.492334
Chile,CHL,13/8/2020,,97.64653,64.222,3.492334
Chile,CHL,14/8/2020,,97.64653,63.865,3.492334
Chile,CHL,15/8/2020,,97.64653,61.57,3.492334
Chile,CHL,16/8/2020,,94.09575,60.703,2.8055568
Chile,CHL,17/8/2020,,94.09575,60.04,2.8055568
Chile,CHL,18/8/2020,,94.09575,59.019,2.8055568
Chile,CHL,19/8/2020,,94.09575,57.132,2.8055568
Chile,CHL,20/8/2020,,94.09575,54.939,2.8055568
Chile,CHL,21/8/2020,,94.09575,54.683,2.8055568
Chile,CHL,22/8/2020,,94.09575,53.969,2.8055568
Chile,CHL,23/8/2020,,86.25626,52.388,2.9005365
Chile,CHL,24/8/2020,,86.25626,51.725,2.9005365
Chile,CHL,25/8/2020,,86.25626,51.572,2.9005365
Chile,CHL,26/8/2020,,86.25626,51.215,2.9005365
Chile,CHL,27/8/2020,,86.25626,51.623,2.9005365
Chile,CHL,28/8/2020,,86.25626,50.756,2.9005365
Chile,CHL,29/8/2020,,86.25626,48.919,2.9005365
Chile,CHL,30/8/2020,,89.8728,48.97,2.8420875
Chile,CHL,31/8/2020,,89.8728,49.429,2.8420875
Chile,CHL,1/9/2020,,89.8728,49.072,2.8420875
Chile,CHL,2/9/2020,,89.8728,48.307,2.8420875
Chile,CHL,3/9/2020,,89.8728,47.95,2.8420875
Chile,CHL,4/9/2020,,89.8728,47.542,2.8420875
Chile,CHL,5/9/2020,,89.8728,46.318,2.8420875
Chile,CHL,6/9/2020,,90.77876,46.369,2.703271
Chile,CHL,7/9/2020,,90.77876,47.44,2.703271
Chile,CHL,8/9/2020,,90.77876,47.44,2.703271
Chile,CHL,9/9/2020,,90.77876,48.052,2.703271
Chile,CHL,10/9/2020,,90.77876,48.511,2.703271
Chile,CHL,11/9/2020,,90.77876,46.828,2.703271
Chile,CHL,12/9/2020,,90.77876,46.318,2.703271
Chile,CHL,13/9/2020,,89.368675,46.216,2.5133114
Chile,CHL,14/9/2020,,89.368675,46.216,2.5133114
Chile,CHL,15/9/2020,,89.368675,46.165,2.5133114
Chile,CHL,16/9/2020,,89.368675,45.808,2.5133114
Chile,CHL,17/9/2020,,89.368675,45.655,2.5133114
Chile,CHL,18/9/2020,,89.368675,46.012,2.5133114
Chile,CHL,19/9/2020,,89.368675,45.604,2.5133114
Chile,CHL,20/9/2020,,87.7321,45.961,2.6229033
Chile,CHL,21/9/2020,,87.7321,46.675,2.6229033
Chile,CHL,22/9/2020,,87.7321,46.828,2.6229033
Chile,CHL,23/9/2020,,87.7321,46.267,2.6229033
Chile,CHL,24/9/2020,,87.7321,45.4,2.6229033
Chile,CHL,25/9/2020,,87.7321,45.451,2.6229033
Chile,CHL,26/9/2020,,87.7321,45.655,2.6229033
Chile,CHL,27/9/2020,,82.59589,45.297,2.4621685
Chile,CHL,28/9/2020,,82.59589,45.093,2.4621685
Chile,CHL,29/9/2020,,82.59589,44.124,2.4621685
Chile,CHL,30/9/2020,,82.59589,43.308,2.4621685
Chile,CHL,1/10/2020,,82.59589,43.308,2.4621685
Chile,CHL,2/10/2020,,82.59589,44.277,2.4621685
Chile,CHL,3/10/2020,,82.59589,43.308,2.4621685
Chile,CHL,4/10/2020,,91.26827,43.665,2.396413
Chile,CHL,5/10/2020,,91.26827,43.512,2.396413
Chile,CHL,6/10/2020,,91.26827,43.206,2.396413
Chile,CHL,7/10/2020,,91.26827,41.727,2.396413
Chile,CHL,8/10/2020,,91.26827,41.421,2.396413
Chile,CHL,9/10/2020,,91.26827,41.88,2.396413
Chile,CHL,10/10/2020,,91.26827,41.676,2.396413
Chile,CHL,11/10/2020,,81.273476,40.349,2.5790665
Chile,CHL,12/10/2020,,81.273476,40.043,2.5790665
Chile,CHL,13/10/2020,,81.273476,39.686,2.5790665
Chile,CHL,14/10/2020,,81.273476,40.043,2.5790665
Chile,CHL,15/10/2020,,81.273476,40.094,2.5790665
Chile,CHL,16/10/2020,,81.273476,40.502,2.5790665
Chile,CHL,17/10/2020,,81.273476,40.349,2.5790665
Chile,CHL,18/10/2020,,76.04228,39.584,2.3087394
Chile,CHL,19/10/2020,,76.04228,39.227,2.3087394
Chile,CHL,20/10/2020,,76.04228,39.278,2.3087394
Chile,CHL,21/10/2020,,76.04228,39.125,2.3087394
Chile,CHL,22/10/2020,,76.04228,38.717,2.3087394
Chile,CHL,23/10/2020,,76.04228,38.717,2.3087394
Chile,CHL,24/10/2020,,76.04228,37.187,2.3087394
Chile,CHL,25/10/2020,,76.99938,36.881,2.2210658
Chile,CHL,26/10/2020,,76.99938,37.238,2.2210658
Chile,CHL,27/10/2020,,76.99938,37.748,2.2210658
Chile,CHL,28/10/2020,,76.99938,38.003,2.2210658
Chile,CHL,29/10/2020,,76.99938,38.156,2.2210658
Chile,CHL,30/10/2020,,76.99938,38.972,2.2210658
Chile,CHL,31/10/2020,,76.99938,38.564,2.2210658
Chile,CHL,1/11/2020,,70.971825,37.901,2.3014333
Chile,CHL,2/11/2020,,70.971825,36.881,2.3014333
Chile,CHL,3/11/2020,,70.971825,37.085,2.3014333
Chile,CHL,4/11/2020,,70.971825,37.391,2.3014333
Chile,CHL,5/11/2020,,70.971825,36.983,2.3014333
Chile,CHL,6/11/2020,,70.971825,37.391,2.3014333
Chile,CHL,7/11/2020,,70.971825,37.442,2.3014333
Chile,CHL,8/11/2020,,71.022964,37.493,2.133392
Chile,CHL,9/11/2020,,71.022964,37.187,2.133392
Chile,CHL,10/11/2020,,71.022964,36.728,2.133392
Chile,CHL,11/11/2020,,71.022964,36.779,2.133392
Chile,CHL,12/11/2020,,71.022964,37.034,2.133392
Chile,CHL,13/11/2020,,71.022964,37.391,2.133392
Chile,CHL,14/11/2020,,71.022964,37.289,2.133392
Chile,CHL,15/11/2020,,70.86223,36.779,2.0311062
Chile,CHL,16/11/2020,,70.86223,36.932,2.0311062
Chile,CHL,17/11/2020,,70.86223,37.238,2.0311062
Chile,CHL,18/11/2020,,70.86223,37.034,2.0311062
Chile,CHL,19/11/2020,,70.86223,36.473,2.0311062
Chile,CHL,20/11/2020,,70.86223,36.575,2.0311062
Chile,CHL,21/11/2020,,70.86223,36.32,2.0311062
Chile,CHL,22/11/2020,,69.167206,35.605,1.8484528
Chile,CHL,23/11/2020,,69.167206,35.912,1.8484528
Chile,CHL,24/11/2020,,69.167206,35.452,1.8484528
Chile,CHL,25/11/2020,,69.167206,35.707,1.8484528
Chile,CHL,26/11/2020,,69.167206,35.401,1.8484528
Chile,CHL,27/11/2020,,69.167206,35.35,1.8484528
Chile,CHL,28/11/2020,,69.167206,35.861,1.8484528
Chile,CHL,29/11/2020,,71.58553,35.35,2.133392
Chile,CHL,30/11/2020,,71.58553,35.197,2.133392
Chile,CHL,1/12/2020,,71.58553,35.452,2.133392
Chile,CHL,2/12/2020,,71.58553,35.401,2.133392
Chile,CHL,3/12/2020,,71.58553,35.044,2.133392
Chile,CHL,4/12/2020,,71.58553,34.84,2.133392
Chile,CHL,5/12/2020,,71.58553,33.871,2.133392
Chile,CHL,6/12/2020,,71.0668,33.565,1.9726572
Chile,CHL,7/12/2020,,71.0668,33.514,1.9726572
Chile,CHL,8/12/2020,,71.0668,33.412,1.9726572
Chile,CHL,9/12/2020,,71.0668,34.024,1.9726572
Chile,CHL,10/12/2020,,71.0668,34.228,1.9726572
Chile,CHL,11/12/2020,,71.0668,33.82,1.9726572
Chile,CHL,12/12/2020,,71.0668,33.208,1.9726572
Chile,CHL,13/12/2020,,81.19311,32.494,1.8557589
Chile,CHL,14/12/2020,,81.19311,32.035,1.8557589
Chile,CHL,15/12/2020,,81.19311,32.137,1.8557589
Chile,CHL,16/12/2020,,81.19311,32.545,1.8557589
Chile,CHL,17/12/2020,,81.19311,31.984,1.8557589
Chile,CHL,18/12/2020,,81.19311,34.075,1.8557589
Chile,CHL,19/12/2020,,81.19311,34.279,1.8557589
Chile,CHL,20/12/2020,,99.16621,33.82,1.8630651
Chile,CHL,21/12/2020,,99.16621,34.33,1.8630651
Chile,CHL,22/12/2020,,99.16621,34.84,1.8630651
Chile,CHL,23/12/2020,,99.16621,35.401,1.8630651
Chile,CHL,24/12/2020,0.002148005,99.16621,35.656,1.8630651
Chile,CHL,25/12/2020,0.026589226,99.16621,34.585,1.8630651
Chile,CHL,26/12/2020,0.042648118,99.16621,35.707,1.8630651
Chile,CHL,27/12/2020,0.044228435,109.88431,36.524,2.2137597
Chile,CHL,28/12/2020,,109.88431,37.442,2.2137597
Chile,CHL,29/12/2020,,109.88431,38.003,2.2137597
Chile,CHL,30/12/2020,,109.88431,38.36,2.2137597
Chile,CHL,31/12/2020,,109.88431,39.074,2.2137597
Chile,CHL,1/1/2021,,109.88431,40.502,2.2137597
Chile,CHL,2/1/2021,,109.88431,40.349,2.2137597
Chile,CHL,3/1/2021,,127.915855,39.839,2.337964
Chile,CHL,4/1/2021,0.046299726,127.915855,40.145,2.337964
Chile,CHL,5/1/2021,0.053684767,127.915855,40.86,2.337964
Chile,CHL,6/1/2021,0.054738313,127.915855,41.829,2.337964
Chile,CHL,7/1/2021,,127.915855,43.971,2.337964
Chile,CHL,8/1/2021,0.054743428,127.915855,44.532,2.337964
Chile,CHL,9/1/2021,,127.915855,46.471,2.337964
Chile,CHL,10/1/2021,0.054748543,159.56604,48.256,2.2868211
Chile,CHL,11/1/2021,0.054753657,159.56604,47.899,2.2868211
Chile,CHL,12/1/2021,,159.56604,48.511,2.2868211
Chile,CHL,13/1/2021,0.060036726,159.56604,50.041,2.2868211
Chile,CHL,14/1/2021,0.095412314,159.56604,51.011,2.2868211
Chile,CHL,15/1/2021,0.11295947,159.56604,52.286,2.2868211
Chile,CHL,16/1/2021,0.11341975,159.56604,53.255,2.2868211
Chile,CHL,17/1/2021,,202.75262,53.51,2.9078429
Chile,CHL,18/1/2021,0.16993272,202.75262,54.734,2.9078429
Chile,CHL,19/1/2021,0.2689813,202.75262,55.143,2.9078429
Chile,CHL,20/1/2021,0.3165954,202.75262,58.662,2.9078429
Chile,CHL,21/1/2021,0.3322247,202.75262,60.856,2.9078429
Chile,CHL,22/1/2021,0.33434713,202.75262,62.284,2.9078429
Chile,CHL,23/1/2021,,202.75262,64.58,2.9078429
Chile,CHL,24/1/2021,,213.00314,64.426,3.0612717
Chile,CHL,25/1/2021,0.34160942,213.00314,64.886,3.0612717
Chile,CHL,26/1/2021,0.3447496,213.00314,65.651,3.0612717
Chile,CHL,27/1/2021,0.3449286,213.00314,67.742,3.0612717
Chile,CHL,28/1/2021,,213.00314,68.303,3.0612717
Chile,CHL,29/1/2021,0.34495416,213.00314,71.109,3.0612717
Chile,CHL,30/1/2021,0.3449593,213.00314,71.925,3.0612717
Chile,CHL,31/1/2021,0.3449644,206.4203,74.119,3.5434768
Chile,CHL,1/2/2021,0.3449695,206.4203,74.272,3.5434768
Chile,CHL,2/2/2021,0.4124731,206.4203,74.374,3.5434768
Chile,CHL,3/2/2021,1.2838879,206.4203,75.7,3.5434768
Chile,CHL,4/2/2021,2.1849349,206.4203,77.026,3.5434768
Chile,CHL,5/2/2021,3.0519257,206.4203,75.853,3.5434768
Chile,CHL,6/2/2021,3.194415,206.4203,76.669,3.5434768
Chile,CHL,7/2/2021,3.238613,183.98315,76.975,4.0622125
Chile,CHL,8/2/2021,4.431824,183.98315,76.822,4.0622125
Chile,CHL,9/2/2021,5.771478,183.98315,77.791,4.0622125
Chile,CHL,10/2/2021,7.2076855,183.98315,77.587,4.0622125
Chile,CHL,11/2/2021,8.5083475,183.98315,78.454,4.0622125
Chile,CHL,12/2/2021,9.682064,183.98315,78.76,4.0622125
Chile,CHL,13/2/2021,9.833262,183.98315,78.046,4.0622125
Chile,CHL,14/2/2021,9.856113,177.63412,79.169,4.003763
Chile,CHL,15/2/2021,11.216051,177.63412,79.475,4.003763
Chile,CHL,16/2/2021,12.341738,177.63412,80.24,4.003763
Chile,CHL,17/2/2021,13.303481,177.63412,80.546,4.003763
Chile,CHL,18/2/2021,14.097727,177.63412,80.036,4.003763
Chile,CHL,19/2/2021,14.824749,177.63412,79.373,4.003763
Chile,CHL,20/2/2021,14.874057,177.63412,80.291,4.003763
Chile,CHL,21/2/2021,14.880004,171.32893,80.291,3.879559
Chile,CHL,22/2/2021,15.433192,171.32893,80.801,3.879559
Chile,CHL,23/2/2021,15.915271,171.32893,83.658,3.879559
Chile,CHL,24/2/2021,16.356567,171.32893,83.096,3.879559
Chile,CHL,25/2/2021,16.797031,171.32893,83.402,3.879559
Chile,CHL,26/2/2021,17.19815,171.32893,84.576,3.879559
Chile,CHL,27/2/2021,17.24955,171.32893,84.627,3.879559
Chile,CHL,28/2/2021,17.25136,186.83986,84.372,3.667681
Chile,CHL,1/3/2021,17.955082,186.83986,85.443,3.667681
Chile,CHL,2/3/2021,18.831657,186.83986,85.851,3.667681
Chile,CHL,3/3/2021,20.42748,186.83986,87.279,3.667681
Chile,CHL,4/3/2021,22.016441,186.83986,87.789,3.667681
Chile,CHL,5/3/2021,23.540861,186.83986,89.524,3.667681
Chile,CHL,6/3/2021,23.71374,186.83986,89.473,3.667681
Chile,CHL,7/3/2021,23.75453,212.35289,90.646,3.8868651
Chile,CHL,8/3/2021,25.548733,212.35289,92.89,3.8868651
Chile,CHL,9/3/2021,27.475334,212.35289,93.809,3.8868651
Chile,CHL,10/3/2021,29.528847,212.35289,95.951,3.8868651
Chile,CHL,11/3/2021,31.662676,212.35289,97.43,3.8868651
Chile,CHL,12/3/2021,33.578133,212.35289,98.247,3.8868651
Chile,CHL,13/3/2021,33.836338,212.35289,99.981,3.8868651
Chile,CHL,14/3/2021,33.870052,254.95497,102.787,4.135274
Chile,CHL,15/3/2021,36.07173,254.95497,104.725,4.135274
Chile,CHL,16/3/2021,38.170803,254.95497,107.071,4.135274
Chile,CHL,17/3/2021,40.050125,254.95497,108.806,4.135274
Chile,CHL,18/3/2021,41.764233,254.95497,109.775,4.135274
Chile,CHL,19/3/2021,43.271656,254.95497,111.866,4.135274
Chile,CHL,20/3/2021,43.446648,254.95497,113.601,4.135274
Chile,CHL,21/3/2021,43.46723,290.12674,113.703,4.4275193
Chile,CHL,22/3/2021,44.84247,290.12674,115.743,4.4275193
Chile,CHL,23/3/2021,46.07519,290.12674,117.886,4.4275193
Chile,CHL,24/3/2021,47.196247,290.12674,119.773,4.4275193
Chile,CHL,25/3/2021,48.284733,290.12674,123.242,4.4275193
Chile,CHL,26/3/2021,49.39883,290.12674,125.792,4.4275193
Chile,CHL,27/3/2021,49.479134,290.12674,128.241,4.4275193
Chile,CHL,28/3/2021,49.486263,327.49033,129.516,3.4558032
Chile,CHL,29/3/2021,50.85145,327.49033,132.118,3.4558032
Chile,CHL,30/3/2021,52.277462,327.49033,135.127,3.4558032
Chile,CHL,31/3/2021,53.711983,327.49033,136.862,3.4558032
Chile,CHL,1/4/2021,55.264492,327.49033,139.208,3.4558032
Chile,CHL,2/4/2021,55.300858,327.49033,143.034,3.4558032
Chile,CHL,3/4/2021,55.317375,327.49033,146.248,3.4558032
Chile,CHL,4/4/2021,55.323174,362.12872,147.115,6.363646
Chile,CHL,5/4/2021,56.78101,362.12872,147.064,6.363646
Chile,CHL,6/4/2021,58.00858,362.12872,150.277,6.363646
Chile,CHL,7/4/2021,59.20246,362.12872,154.511,6.363646
Chile,CHL,8/4/2021,60.428413,362.12872,155.277,6.363646
Chile,CHL,9/4/2021,61.548996,362.12872,156.858,6.363646
Chile,CHL,10/4/2021,61.682224,362.12872,160.123,6.363646
Chile,CHL,11/4/2021,61.694794,358.3222,160.939,5.033929
Chile,CHL,12/4/2021,62.908268,358.3222,163.387,5.033929
Chile,CHL,13/4/2021,64.11265,358.3222,163.897,5.033929
Chile,CHL,14/4/2021,65.287575,358.3222,166.856,5.033929
Chile,CHL,15/4/2021,66.34818,358.3222,166.142,5.033929
Chile,CHL,16/4/2021,67.34264,358.3222,167.162,5.033929
Chile,CHL,17/4/2021,67.45673,358.3222,168.743,5.033929
Chile,CHL,18/4/2021,67.470245,356.72946,170.58,6.1517677
Chile,CHL,19/4/2021,68.4692,356.72946,171.6,6.1517677
Chile,CHL,20/4/2021,69.43876,356.72946,172.008,6.1517677
Chile,CHL,21/4/2021,70.34798,356.72946,173.487,6.1517677
Chile,CHL,22/4/2021,71.37559,356.72946,172.161,6.1517677
Chile,CHL,23/4/2021,72.315674,356.72946,172.977,6.1517677
Chile,CHL,24/4/2021,72.40622,356.72946,172.11,6.1517677
Chile,CHL,25/4/2021,72.41157,332.15894,171.039,5.0193167
Chile,CHL,26/4/2021,73.41876,332.15894,171.549,5.0193167
Chile,CHL,27/4/2021,74.29676,332.15894,173.742,5.0193167
Chile,CHL,28/4/2021,75.16262,332.15894,172.212,5.0193167
Chile,CHL,29/4/2021,75.95846,332.15894,173.232,5.0193167
Chile,CHL,30/4/2021,76.408714,332.15894,170.631,5.0193167
Chile,CHL,1/5/2021,76.42048,332.15894,170.172,5.0193167
Chile,CHL,2/5/2021,76.427986,306.44864,169.253,5.2238884
Chile,CHL,3/5/2021,77.206024,306.44864,168.488,5.2238884
Chile,CHL,4/5/2021,78.074715,306.44864,168.488,5.2238884
Chile,CHL,5/5/2021,78.97144,306.44864,166.295,5.2238884
Chile,CHL,6/5/2021,79.78181,306.44864,162.622,5.2238884
Chile,CHL,7/5/2021,80.53965,306.44864,162.01,5.2238884
Chile,CHL,8/5/2021,80.670586,306.44864,160.072,5.2238884
Chile,CHL,9/5/2021,80.67781,271.94174,160.531,4.7051525
Chile,CHL,10/5/2021,81.56746,271.94174,160.021,4.7051525
Chile,CHL,11/5/2021,82.55408,271.94174,158.235,4.7051525
Chile,CHL,12/5/2021,83.492676,271.94174,154.868,4.7051525
Chile,CHL,13/5/2021,84.29981,271.94174,151.808,4.7051525
Chile,CHL,14/5/2021,85.11643,271.94174,151.808,4.7051525
Chile,CHL,15/5/2021,85.12393,271.94174,150.635,4.7051525
Chile,CHL,16/5/2021,85.12619,279.64972,150.686,4.624785
Chile,CHL,17/5/2021,86.00515,279.64972,151.451,4.624785
Chile,CHL,18/5/2021,86.946266,279.64972,151.961,4.624785
Chile,CHL,19/5/2021,87.80135,279.64972,151.604,4.624785
Chile,CHL,20/5/2021,88.783585,279.64972,149.716,4.624785
Chile,CHL,21/5/2021,88.83398,279.64972,152.573,4.624785
Chile,CHL,22/5/2021,89.003944,279.64972,151.706,4.624785
