STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COUNTRY,Country,WEEK,Week number,GENDER,Gender,AGE,Age,VARIABLE,Variable,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period,Month
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,0,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,11,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,15,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,20,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,18,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,14,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,15,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,40,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,43,43,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,0,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,44,44,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,29,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,19,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,38,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,20,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,48,48,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,27,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,49,49,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,20,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,50,50,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,27,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,51,51,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,27,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,NZL,New Zealand,52,52,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,0,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,1,1,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,53,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,83,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,3,3,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,39,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,4,4,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,34,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,33,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,31,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,47,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,8,8,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,42,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,84,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,10,10,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,78,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,106,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,109,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,116,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,62,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,15,15,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,68,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,38,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,35,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,8,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,19,19,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,22,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,11,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,13,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,8,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,5,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,1,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,1,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,2,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,3,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,2,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,0,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,30,30,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,3,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,0,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,32,32,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,0,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,2,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,1,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,2,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,2,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,3,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,2,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,7,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,1,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,2,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,8,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,43,43,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,21,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,44,44,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,9,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,26,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,24,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,POL,Poland,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,64,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,1,1,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,61,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,58,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,3,3,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,64,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,4,4,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,33,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,27,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,52,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,57,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,8,8,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,53,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,49,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,10,10,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,42,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,57,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,45,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,44,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,14,14,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,30,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,15,15,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,36,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,39,,A,,,,,,,,4
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,34,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,18,18,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,50,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,19,19,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,24,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,20,20,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,42,,A,,,,,,,,5
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,21,21,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,36,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,22,22,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,46,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,40,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,45,,A,,,,,,,,6
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,26,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,27,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,30,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,28,28,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,23,,A,,,,,,,,7
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,31,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,30,30,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,37,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,45,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,32,32,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,33,,A,,,,,,,,8
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,53,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,73,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,35,35,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,54,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,56,,A,,,,,,,,9
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,60,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,38,38,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,68,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,42,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,37,,A,,,,,,,,10
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,53,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,42,42,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,40,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,43,43,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,28,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,44,44,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,20,,A,,,,,,,,11
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,45,45,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,15,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,26,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,PRT,Portugal,47,47,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,19,,A,,,,,,,,12
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,1,1,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,7,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,8,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,3,3,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,10,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,4,4,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,4,,A,,,,,,,,1
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,5,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,8,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,15,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,8,8,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,7,,A,,,,,,,,2
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,9,9,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,9,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,10,10,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,11,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,4,,A,,,,,,,,3
DATAFLOW,OECD:DF_HEALTH_MORTALITY(1.0),"Mortality, by week",I,SVK,Slovak Republic,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,,8,,A,,,,,,,,3
