STRUCTURE_NAME,ACTION,COUNTRY,Country,WEEK,GENDER,AGE,Age,VARIABLE,Variable,Year,Deaths,Observation Value,Month,Expenditure
"Mortality, by week",I,CHL,Chile,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,9.697
"Mortality, by week",I,CHL,Chile,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,9.697
"Mortality, by week",I,CHL,Chile,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,9.697
"Mortality, by week",I,CHL,Chile,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,9.697
"Mortality, by week",I,CHL,Chile,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,9.697
"Mortality, by week",I,CHL,Chile,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,9.697
"Mortality, by week",I,CHL,Chile,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,9.697
"Mortality, by week",I,CHL,Chile,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,9.697
"Mortality, by week",I,CHL,Chile,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,6,,4,9.697
"Mortality, by week",I,CHL,Chile,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,21,,4,9.697
"Mortality, by week",I,CHL,Chile,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,46,,4,9.697
"Mortality, by week",I,CHL,Chile,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,53,,4,9.697
"Mortality, by week",I,CHL,Chile,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,55,,5,9.697
"Mortality, by week",I,CHL,Chile,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,66,,5,9.697
"Mortality, by week",I,CHL,Chile,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,57,,5,9.697
"Mortality, by week",I,CHL,Chile,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,117,,5,9.697
"Mortality, by week",I,CHL,Chile,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,252,,6,9.697
"Mortality, by week",I,CHL,Chile,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,324,,6,9.697
"Mortality, by week",I,CHL,Chile,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,544,,6,9.697
"Mortality, by week",I,CHL,Chile,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1560,,6,9.697
"Mortality, by week",I,CHL,Chile,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1194,,7,9.697
"Mortality, by week",I,CHL,Chile,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1052,,7,9.697
"Mortality, by week",I,CHL,Chile,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,845,,7,9.697
"Mortality, by week",I,CHL,Chile,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,689,,7,9.697
"Mortality, by week",I,CHL,Chile,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1564,,8,9.697
"Mortality, by week",I,CHL,Chile,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,575,,8,9.697
"Mortality, by week",I,CHL,Chile,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,513,,8,9.697
"Mortality, by week",I,CHL,Chile,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,478,,8,9.697
"Mortality, by week",I,CHL,Chile,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,384,,9,9.697
"Mortality, by week",I,CHL,Chile,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,397,,9,9.697
"Mortality, by week",I,CHL,Chile,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,389,,9,9.697
"Mortality, by week",I,CHL,Chile,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,370,,9,9.697
"Mortality, by week",I,CHL,Chile,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,344,,10,9.697
"Mortality, by week",I,CHL,Chile,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,359,,10,9.697
"Mortality, by week",I,CHL,Chile,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,337,,10,9.697
"Mortality, by week",I,CHL,Chile,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,328,,10,9.697
"Mortality, by week",I,CHL,Chile,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,353,,11,9.697
"Mortality, by week",I,CHL,Chile,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,316,,11,9.697
"Mortality, by week",I,CHL,Chile,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,304,,11,9.697
"Mortality, by week",I,CHL,Chile,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,315,,11,9.697
"Mortality, by week",I,CHL,Chile,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,292,,12,9.697
"Mortality, by week",I,CHL,Chile,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,278,,12,9.697
"Mortality, by week",I,CHL,Chile,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,253,,12,9.697
"Mortality, by week",I,CHL,Chile,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,292,,12,9.697
"Mortality, by week",I,CHL,Chile,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,270,,12,9.697
"Mortality, by week",I,CHL,Chile,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,254,,12,9.697
"Mortality, by week",I,CHL,Chile,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,255,,12,9.697
"Mortality, by week",I,CHL,Chile,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,303,,12,9.697
"Mortality, by week",I,CHL,Chile,53,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,320,,12,9.697
"Mortality, by week",I,COL,Colombia,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,8.708
"Mortality, by week",I,COL,Colombia,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,8.708
"Mortality, by week",I,COL,Colombia,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,8.708
"Mortality, by week",I,COL,Colombia,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,8.708
"Mortality, by week",I,COL,Colombia,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,8.708
"Mortality, by week",I,COL,Colombia,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,8.708
"Mortality, by week",I,COL,Colombia,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,8.708
"Mortality, by week",I,COL,Colombia,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,8.708
"Mortality, by week",I,COL,Colombia,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,8.708
"Mortality, by week",I,COL,Colombia,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,8.708
"Mortality, by week",I,COL,Colombia,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,8.708
"Mortality, by week",I,COL,Colombia,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,8.708
"Mortality, by week",I,COL,Colombia,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,6,,4,8.708
"Mortality, by week",I,COL,Colombia,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,19,,4,8.708
"Mortality, by week",I,COL,Colombia,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,55,,4,8.708
"Mortality, by week",I,COL,Colombia,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,73,,4,8.708
"Mortality, by week",I,COL,Colombia,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,72,,5,8.708
"Mortality, by week",I,COL,Colombia,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,89,,5,8.708
"Mortality, by week",I,COL,Colombia,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,114,,5,8.708
"Mortality, by week",I,COL,Colombia,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,118,,5,8.708
"Mortality, by week",I,COL,Colombia,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,136,,6,8.708
"Mortality, by week",I,COL,Colombia,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,171,,6,8.708
"Mortality, by week",I,COL,Colombia,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,292,,6,8.708
"Mortality, by week",I,COL,Colombia,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,400,,6,8.708
"Mortality, by week",I,COL,Colombia,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,500,,7,8.708
"Mortality, by week",I,COL,Colombia,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,766,,7,8.708
"Mortality, by week",I,COL,Colombia,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,966,,7,8.708
"Mortality, by week",I,COL,Colombia,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1148,,7,8.708
"Mortality, by week",I,COL,Colombia,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1363,,8,8.708
"Mortality, by week",I,COL,Colombia,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1687,,8,8.708
"Mortality, by week",I,COL,Colombia,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2130,,8,8.708
"Mortality, by week",I,COL,Colombia,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2145,,8,8.708
"Mortality, by week",I,COL,Colombia,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2242,,9,8.708
"Mortality, by week",I,COL,Colombia,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2076,,9,8.708
"Mortality, by week",I,COL,Colombia,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2199,,9,8.708
"Mortality, by week",I,COL,Colombia,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2121,,9,8.708
"Mortality, by week",I,COL,Colombia,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1630,,10,8.708
"Mortality, by week",I,COL,Colombia,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1332,,10,8.708
"Mortality, by week",I,COL,Colombia,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1253,,10,8.708
"Mortality, by week",I,COL,Colombia,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1294,,10,8.708
"Mortality, by week",I,COL,Colombia,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1098,,11,8.708
"Mortality, by week",I,COL,Colombia,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1121,,11,8.708
"Mortality, by week",I,COL,Colombia,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1186,,11,8.708
"Mortality, by week",I,COL,Colombia,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1333,,11,8.708
"Mortality, by week",I,COL,Colombia,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1270,,12,8.708
"Mortality, by week",I,COL,Colombia,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1264,,12,8.708
"Mortality, by week",I,COL,Colombia,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1260,,12,8.708
"Mortality, by week",I,COL,Colombia,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1285,,12,8.708
"Mortality, by week",I,COL,Colombia,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1253,,12,8.708
"Mortality, by week",I,COL,Colombia,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1202,,12,8.708
"Mortality, by week",I,COL,Colombia,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1350,,12,8.708
"Mortality, by week",I,COL,Colombia,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1671,,12,8.708
"Mortality, by week",I,COL,Colombia,53,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1805,,12,8.708
"Mortality, by week",I,CRI,Costa Rica,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,7.825
"Mortality, by week",I,CRI,Costa Rica,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,7.825
"Mortality, by week",I,CRI,Costa Rica,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,7.825
"Mortality, by week",I,CRI,Costa Rica,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,7.825
"Mortality, by week",I,CRI,Costa Rica,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,7.825
"Mortality, by week",I,CRI,Costa Rica,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,7.825
"Mortality, by week",I,CRI,Costa Rica,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,7.825
"Mortality, by week",I,CRI,Costa Rica,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,7.825
"Mortality, by week",I,CRI,Costa Rica,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,7.825
"Mortality, by week",I,CRI,Costa Rica,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,7.825
"Mortality, by week",I,CRI,Costa Rica,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,7.825
"Mortality, by week",I,CRI,Costa Rica,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2,,3,7.825
"Mortality, by week",I,CRI,Costa Rica,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,4,7.825
"Mortality, by week",I,CRI,Costa Rica,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,4,7.825
"Mortality, by week",I,CRI,Costa Rica,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1,,4,7.825
"Mortality, by week",I,CRI,Costa Rica,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1,,4,7.825
"Mortality, by week",I,CRI,Costa Rica,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2,,5,7.825
"Mortality, by week",I,CRI,Costa Rica,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,5,7.825
"Mortality, by week",I,CRI,Costa Rica,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,5,7.825
"Mortality, by week",I,CRI,Costa Rica,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2,,5,7.825
"Mortality, by week",I,CRI,Costa Rica,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2,,6,7.825
"Mortality, by week",I,CRI,Costa Rica,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,6,7.825
"Mortality, by week",I,CRI,Costa Rica,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,6,7.825
"Mortality, by week",I,CRI,Costa Rica,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2,,6,7.825
"Mortality, by week",I,CRI,Costa Rica,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,7,7.825
"Mortality, by week",I,CRI,Costa Rica,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,7,7.825
"Mortality, by week",I,CRI,Costa Rica,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,6,,7,7.825
"Mortality, by week",I,CRI,Costa Rica,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,8,,7,7.825
"Mortality, by week",I,CRI,Costa Rica,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,21,,8,7.825
"Mortality, by week",I,CRI,Costa Rica,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,40,,8,7.825
"Mortality, by week",I,CRI,Costa Rica,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,63,,8,7.825
"Mortality, by week",I,CRI,Costa Rica,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,68,,8,7.825
"Mortality, by week",I,CRI,Costa Rica,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,63,,9,7.825
"Mortality, by week",I,CRI,Costa Rica,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,59,,9,7.825
"Mortality, by week",I,CRI,Costa Rica,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,67,,9,7.825
"Mortality, by week",I,CRI,Costa Rica,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,62,,9,7.825
"Mortality, by week",I,CRI,Costa Rica,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,114,,10,7.825
"Mortality, by week",I,CRI,Costa Rica,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,103,,10,7.825
"Mortality, by week",I,CRI,Costa Rica,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,126,,10,7.825
"Mortality, by week",I,CRI,Costa Rica,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,118,,10,7.825
"Mortality, by week",I,CRI,Costa Rica,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,125,,11,7.825
"Mortality, by week",I,CRI,Costa Rica,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,113,,11,7.825
"Mortality, by week",I,CRI,Costa Rica,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,97,,11,7.825
"Mortality, by week",I,CRI,Costa Rica,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,106,,11,7.825
"Mortality, by week",I,CRI,Costa Rica,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,82,,12,7.825
"Mortality, by week",I,CRI,Costa Rica,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,84,,12,7.825
"Mortality, by week",I,CRI,Costa Rica,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,71,,12,7.825
"Mortality, by week",I,CRI,Costa Rica,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,82,,12,7.825
"Mortality, by week",I,CRI,Costa Rica,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,83,,12,7.825
"Mortality, by week",I,CRI,Costa Rica,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,122,,12,7.825
"Mortality, by week",I,CRI,Costa Rica,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,101,,12,7.825
"Mortality, by week",I,CRI,Costa Rica,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,107,,12,7.825
"Mortality, by week",I,CRI,Costa Rica,53,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,90,,12,7.825
"Mortality, by week",I,CZE,Czechia,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,9.214
"Mortality, by week",I,CZE,Czechia,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,9.214
"Mortality, by week",I,CZE,Czechia,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,9.214
"Mortality, by week",I,CZE,Czechia,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,1,9.214
"Mortality, by week",I,CZE,Czechia,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,9.214
"Mortality, by week",I,CZE,Czechia,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,9.214
"Mortality, by week",I,CZE,Czechia,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,9.214
"Mortality, by week",I,CZE,Czechia,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,2,9.214
"Mortality, by week",I,CZE,Czechia,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,9.214
"Mortality, by week",I,CZE,Czechia,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,9.214
"Mortality, by week",I,CZE,Czechia,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,0,,3,9.214
"Mortality, by week",I,CZE,Czechia,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1,,3,9.214
"Mortality, by week",I,CZE,Czechia,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,22,,4,9.214
"Mortality, by week",I,CZE,Czechia,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,51,,4,9.214
"Mortality, by week",I,CZE,Czechia,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,72,,4,9.214
"Mortality, by week",I,CZE,Czechia,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,43,,4,9.214
"Mortality, by week",I,CZE,Czechia,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,35,,5,9.214
"Mortality, by week",I,CZE,Czechia,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,30,,5,9.214
"Mortality, by week",I,CZE,Czechia,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,26,,5,9.214
"Mortality, by week",I,CZE,Czechia,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,17,,5,9.214
"Mortality, by week",I,CZE,Czechia,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,17,,6,9.214
"Mortality, by week",I,CZE,Czechia,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,4,,6,9.214
"Mortality, by week",I,CZE,Czechia,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,8,,6,9.214
"Mortality, by week",I,CZE,Czechia,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,5,,6,9.214
"Mortality, by week",I,CZE,Czechia,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,8,,7,9.214
"Mortality, by week",I,CZE,Czechia,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,7,,7,9.214
"Mortality, by week",I,CZE,Czechia,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,6,,7,9.214
"Mortality, by week",I,CZE,Czechia,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,3,,7,9.214
"Mortality, by week",I,CZE,Czechia,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,6,,8,9.214
"Mortality, by week",I,CZE,Czechia,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,11,,8,9.214
"Mortality, by week",I,CZE,Czechia,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,14,,8,9.214
"Mortality, by week",I,CZE,Czechia,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,7,,8,9.214
"Mortality, by week",I,CZE,Czechia,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,9,,9,9.214
"Mortality, by week",I,CZE,Czechia,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,16,,9,9.214
"Mortality, by week",I,CZE,Czechia,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,8,,9,9.214
"Mortality, by week",I,CZE,Czechia,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,17,,9,9.214
"Mortality, by week",I,CZE,Czechia,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,29,,10,9.214
"Mortality, by week",I,CZE,Czechia,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,56,,10,9.214
"Mortality, by week",I,CZE,Czechia,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,99,,10,9.214
"Mortality, by week",I,CZE,Czechia,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,146,,10,9.214
"Mortality, by week",I,CZE,Czechia,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,301,,11,9.214
"Mortality, by week",I,CZE,Czechia,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,496,,11,9.214
"Mortality, by week",I,CZE,Czechia,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,899,,11,9.214
"Mortality, by week",I,CZE,Czechia,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1359,,11,9.214
"Mortality, by week",I,CZE,Czechia,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1534,,12,9.214
"Mortality, by week",I,CZE,Czechia,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,1277,,12,9.214
"Mortality, by week",I,CZE,Czechia,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,976,,12,9.214
"Mortality, by week",I,CZE,Czechia,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,868,,12,9.214
"Mortality, by week",I,CZE,Czechia,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,756,,12,9.214
