Country,Date,Weekly new ICU admissions
Chile,3/26/2023,38
Chile,3/27/2023,35
Chile,3/28/2023,36
Chile,3/29/2023,32
Chile,3/30/2023,33
Chile,3/31/2023,34
Chile,4/1/2023,30
Chile,4/2/2023,34
Chile,4/3/2023,37
Chile,4/4/2023,37
Chile,4/5/2023,40
Chile,4/6/2023,37
Chile,4/7/2023,34
Chile,4/8/2023,35
Chile,4/9/2023,30
Chile,4/10/2023,27
Chile,4/11/2023,24
Chile,4/12/2023,24
Chile,4/13/2023,27
Chile,4/14/2023,30
Chile,4/15/2023,30
Chile,4/16/2023,29
Chile,4/17/2023,30
Chile,4/18/2023,29
Chile,4/19/2023,27
Chile,4/20/2023,25
Chile,4/21/2023,21
Chile,4/22/2023,17
Chile,4/23/2023,19
Chile,4/24/2023,19
Chile,4/25/2023,18
Chile,4/26/2023,18
Chile,4/27/2023,19
Chile,4/28/2023,18
Chile,4/29/2023,20
Chile,4/30/2023,20
Chile,5/1/2023,19
Chile,5/2/2023,16
Chile,5/3/2023,15
Chile,5/4/2023,12
Chile,5/5/2023,14
Chile,5/6/2023,14
Chile,5/7/2023,11
Chile,5/8/2023,12
Chile,5/9/2023,15
Chile,5/10/2023,15
Chile,5/11/2023,16
Chile,5/12/2023,13
Chile,5/13/2023,11
Chile,5/14/2023,11
Chile,5/15/2023,10
Chile,5/16/2023,9
Chile,5/17/2023,9
Chile,5/18/2023,7
Chile,5/19/2023,8
Chile,5/20/2023,8
Chile,5/21/2023,8
Chile,5/22/2023,8
Chile,5/23/2023,7
Chile,5/24/2023,6
Chile,5/25/2023,10
Chile,5/26/2023,10
Chile,5/27/2023,9
Chile,5/28/2023,9
Chile,5/29/2023,9
Chile,5/30/2023,9
Chile,5/31/2023,10
Chile,6/1/2023,6
Chile,6/2/2023,7
Chile,6/3/2023,7
Chile,6/4/2023,7
Chile,6/5/2023,7
Chile,6/6/2023,7
Chile,6/7/2023,6
Chile,6/8/2023,5
Chile,6/9/2023,3
Chile,6/10/2023,3
Chile,6/11/2023,4
Chile,6/12/2023,4
Chile,6/13/2023,2
Chile,6/14/2023,1
Chile,6/15/2023,1
Chile,6/16/2023,1
Chile,6/17/2023,1
Chile,6/18/2023,1
Chile,6/19/2023,1
Chile,6/20/2023,1
Chile,6/21/2023,1
Chile,6/22/2023,1
Chile,6/23/2023,2
Chile,6/24/2023,2
Chile,6/25/2023,1
Chile,6/26/2023,1
Chile,6/27/2023,1
Chile,6/28/2023,1
Chile,6/29/2023,1
Chile,6/30/2023,0
Chile,7/1/2023,0
Chile,7/2/2023,0
Chile,7/3/2023,1
Chile,7/4/2023,2
Chile,7/5/2023,2
Chile,7/6/2023,2
Chile,7/7/2023,2
Chile,7/8/2023,2
Chile,7/9/2023,2
Chile,7/10/2023,2
Chile,7/11/2023,2
Chile,7/12/2023,2
Chile,7/13/2023,2
Chile,7/14/2023,3
Chile,7/15/2023,4
Chile,7/16/2023,4
Chile,7/17/2023,4
Chile,7/18/2023,3
Chile,7/19/2023,3
Chile,7/20/2023,4
Chile,7/21/2023,3
Chile,7/22/2023,3
Chile,7/23/2023,3
Chile,7/24/2023,3
Chile,7/25/2023,5
Chile,7/26/2023,5
Chile,7/27/2023,4
Chile,7/28/2023,5
Chile,7/29/2023,5
Chile,7/30/2023,5
Chile,7/31/2023,5
Chile,8/1/2023,3
Chile,8/2/2023,3
Chile,8/3/2023,3
Chile,8/4/2023,2
Chile,8/5/2023,1
Chile,8/6/2023,1
Chile,8/7/2023,0
Chile,8/8/2023,1
Chile,8/9/2023,1
Chile,8/10/2023,1
Chile,8/11/2023,3
Chile,8/12/2023,3
Chile,8/13/2023,3
Chile,8/14/2023,4
Chile,8/15/2023,5
Chile,8/16/2023,5
Chile,8/17/2023,5
Chile,8/18/2023,3
Chile,8/19/2023,4
Chile,8/20/2023,4
Chile,8/21/2023,4
Chile,8/22/2023,2
Chile,8/23/2023,3
Chile,8/24/2023,3
Chile,8/25/2023,3
Chile,8/26/2023,3
Chile,8/27/2023,3
Chile,8/28/2023,2
Chile,8/29/2023,3
Chile,8/30/2023,2
Cyprus,3/22/2020,6
Cyprus,3/29/2020,14
Cyprus,4/5/2020,11
Cyprus,4/12/2020,8
Cyprus,4/19/2020,3
Cyprus,4/26/2020,2
Cyprus,5/3/2020,1
Cyprus,5/10/2020,1
Cyprus,8/2/2020,1
Cyprus,8/9/2020,1
Cyprus,8/23/2020,1
Cyprus,9/13/2020,1
Cyprus,9/27/2020,2
Cyprus,10/4/2020,3
Cyprus,10/18/2020,1
Cyprus,10/25/2020,4
Cyprus,11/1/2020,3
Cyprus,11/8/2020,6
Cyprus,11/15/2020,13
Cyprus,11/22/2020,6
Cyprus,11/29/2020,8
Cyprus,12/6/2020,10
Cyprus,12/13/2020,7
Cyprus,12/20/2020,13
Cyprus,12/27/2020,21
Cyprus,1/3/2021,12
Cyprus,1/10/2021,23
Cyprus,1/17/2021,27
Cyprus,1/24/2021,15
Cyprus,1/31/2021,9
Cyprus,2/7/2021,7
Cyprus,2/14/2021,11
Cyprus,2/21/2021,10
Cyprus,2/28/2021,3
Cyprus,3/7/2021,9
Cyprus,3/14/2021,22
Cyprus,3/21/2021,18
Cyprus,3/28/2021,25
Cyprus,4/4/2021,21
Cyprus,4/11/2021,23
Cyprus,4/18/2021,26
Cyprus,4/25/2021,21
Cyprus,5/2/2021,22
Cyprus,5/9/2021,16
Cyprus,5/16/2021,16
Cyprus,5/23/2021,11
Cyprus,5/30/2021,5
Cyprus,6/6/2021,1
Cyprus,6/13/2021,5
Cyprus,6/20/2021,8
Cyprus,6/27/2021,2
Cyprus,7/4/2021,11
Cyprus,7/11/2021,9
Cyprus,7/18/2021,18
Cyprus,7/25/2021,24
Cyprus,8/1/2021,28
Cyprus,8/8/2021,27
Cyprus,8/15/2021,27
Cyprus,8/22/2021,18
Cyprus,8/29/2021,11
Cyprus,9/5/2021,9
Cyprus,9/12/2021,15
Cyprus,9/19/2021,12
Cyprus,9/26/2021,15
Cyprus,10/3/2021,4
Cyprus,10/10/2021,4
Cyprus,10/17/2021,5
Cyprus,10/24/2021,6
Cyprus,10/31/2021,8
Cyprus,11/7/2021,5
Cyprus,11/14/2021,11
Cyprus,11/21/2021,7
Cyprus,11/28/2021,12
Cyprus,12/5/2021,12
Cyprus,12/12/2021,16
Cyprus,12/19/2021,18
Cyprus,12/26/2021,15
Cyprus,1/2/2022,13
Cyprus,1/9/2022,12
Cyprus,1/16/2022,21
Cyprus,1/23/2022,15
Cyprus,1/30/2022,9
Cyprus,2/6/2022,9
Cyprus,2/13/2022,5
Cyprus,2/20/2022,8
Cyprus,2/27/2022,5
Cyprus,3/6/2022,3
Cyprus,3/13/2022,1
Cyprus,3/20/2022,2
Cyprus,3/27/2022,1
Cyprus,4/3/2022,1
Cyprus,4/10/2022,4
Cyprus,4/17/2022,2
Cyprus,4/24/2022,2
Cyprus,5/1/2022,2
Cyprus,5/8/2022,1
Cyprus,5/22/2022,1
Cyprus,6/5/2022,1
Cyprus,7/3/2022,2
Cyprus,7/10/2022,3
Cyprus,7/17/2022,2
Cyprus,7/31/2022,1
Cyprus,11/6/2022,1
Cyprus,11/13/2022,1
Cyprus,11/27/2022,1
Cyprus,12/11/2022,1
Cyprus,12/18/2022,1
Cyprus,1/15/2023,1
Cyprus,1/22/2023,1
Czechia,3/7/2020,0
Czechia,3/8/2020,0
Czechia,3/9/2020,0
Czechia,3/10/2020,0
Czechia,3/11/2020,0
Czechia,3/12/2020,0
Czechia,3/13/2020,0
Czechia,3/14/2020,0
Czechia,3/15/2020,0
Czechia,3/16/2020,3
Czechia,3/17/2020,7
Czechia,3/18/2020,8
Czechia,3/19/2020,9
Czechia,3/20/2020,15
Czechia,3/21/2020,17
Czechia,3/22/2020,27
Czechia,3/23/2020,30
Czechia,3/24/2020,33
Czechia,3/25/2020,44
Czechia,3/26/2020,49
Czechia,3/27/2020,47
Czechia,3/28/2020,54
Czechia,3/29/2020,48
Czechia,3/30/2020,53
Czechia,3/31/2020,53
Czechia,4/1/2020,50
Czechia,4/2/2020,49
Czechia,4/3/2020,54
Czechia,4/4/2020,46
Czechia,4/5/2020,47
Czechia,4/6/2020,46
Czechia,4/7/2020,49
Czechia,4/8/2020,44
Czechia,4/9/2020,43
Czechia,4/10/2020,37
Czechia,4/11/2020,41
Czechia,4/12/2020,40
Czechia,4/13/2020,30
Czechia,4/14/2020,20
Czechia,4/15/2020,20
Czechia,4/16/2020,21
Czechia,4/17/2020,22
Czechia,4/18/2020,20
Czechia,4/19/2020,22
Czechia,4/20/2020,29
Czechia,4/21/2020,35
Czechia,4/22/2020,33
Czechia,4/23/2020,31
Czechia,4/24/2020,29
Czechia,4/25/2020,27
Czechia,4/26/2020,23
Czechia,4/27/2020,18
Czechia,4/28/2020,12
Czechia,4/29/2020,11
Czechia,4/30/2020,9
Czechia,5/1/2020,9
Czechia,5/2/2020,10
Czechia,5/3/2020,8
Czechia,5/4/2020,9
Czechia,5/5/2020,9
Czechia,5/6/2020,8
Czechia,5/7/2020,10
Czechia,5/8/2020,12
Czechia,5/9/2020,10
Czechia,5/10/2020,11
Czechia,5/11/2020,9
Czechia,5/12/2020,11
Czechia,5/13/2020,13
Czechia,5/14/2020,10
Czechia,5/15/2020,7
Czechia,5/16/2020,9
Czechia,5/17/2020,8
Czechia,5/18/2020,11
Czechia,5/19/2020,9
Czechia,5/20/2020,8
Czechia,5/21/2020,8
Czechia,5/22/2020,7
Czechia,5/23/2020,6
Czechia,5/24/2020,7
Czechia,5/25/2020,4
Czechia,5/26/2020,4
Czechia,5/27/2020,3
Czechia,5/28/2020,3
Czechia,5/29/2020,4
Czechia,5/30/2020,4
Czechia,5/31/2020,3
Czechia,6/1/2020,2
Czechia,6/2/2020,2
Czechia,6/3/2020,2
Czechia,6/4/2020,3
Czechia,6/5/2020,2
Czechia,6/6/2020,2
Czechia,6/7/2020,3
Czechia,6/8/2020,3
Czechia,6/9/2020,5
Czechia,6/10/2020,6
Czechia,6/11/2020,7
Czechia,6/12/2020,7
Czechia,6/13/2020,6
Czechia,6/14/2020,6
Czechia,6/15/2020,6
Czechia,6/16/2020,4
Czechia,6/17/2020,5
Czechia,6/18/2020,5
Czechia,6/19/2020,5
Czechia,6/20/2020,5
Czechia,6/21/2020,4
Czechia,6/22/2020,6
Czechia,6/23/2020,6
Czechia,6/24/2020,5
Czechia,6/25/2020,5
Czechia,6/26/2020,5
Czechia,6/27/2020,6
Czechia,6/28/2020,6
Czechia,6/29/2020,6
Czechia,6/30/2020,6
Czechia,7/1/2020,7
Czechia,7/2/2020,5
Czechia,7/3/2020,6
Czechia,7/4/2020,6
Czechia,7/5/2020,7
Czechia,7/6/2020,5
Czechia,7/7/2020,10
Czechia,7/8/2020,10
Czechia,7/9/2020,11
Czechia,7/10/2020,11
Czechia,7/11/2020,10
Czechia,7/12/2020,9
Czechia,7/13/2020,9
Czechia,7/14/2020,4
Czechia,7/15/2020,2
Czechia,7/16/2020,3
Czechia,7/17/2020,2
Czechia,7/18/2020,2
Czechia,7/19/2020,3
Czechia,7/20/2020,3
Czechia,7/21/2020,3
Czechia,7/22/2020,3
Czechia,7/23/2020,2
Czechia,7/24/2020,3
Czechia,7/25/2020,3
Czechia,7/26/2020,3
Czechia,7/27/2020,5
Czechia,7/28/2020,5
Czechia,7/29/2020,6
Czechia,7/30/2020,6
Czechia,7/31/2020,6
Czechia,8/1/2020,6
Czechia,8/2/2020,5
Czechia,8/3/2020,4
Czechia,8/4/2020,6
Czechia,8/5/2020,6
Czechia,8/6/2020,5
Czechia,8/7/2020,6
Czechia,8/8/2020,7
Czechia,8/9/2020,13
Czechia,8/10/2020,13
Czechia,8/11/2020,12
Czechia,8/12/2020,13
Czechia,8/13/2020,16
Czechia,8/14/2020,15
Czechia,8/15/2020,15
Czechia,8/16/2020,9
Czechia,8/17/2020,9
Czechia,8/18/2020,9
Czechia,8/19/2020,8
Czechia,8/20/2020,6
Czechia,8/21/2020,9
Czechia,8/22/2020,8
Czechia,8/23/2020,8
Czechia,8/24/2020,12
Czechia,8/25/2020,11
Czechia,8/26/2020,12
Czechia,8/27/2020,12
Czechia,8/28/2020,10
Czechia,8/29/2020,15
Czechia,8/30/2020,18
Czechia,8/31/2020,16
Czechia,9/1/2020,21
Czechia,9/2/2020,23
Czechia,9/3/2020,29
Czechia,9/4/2020,31
Czechia,9/5/2020,28
Czechia,9/6/2020,29
Czechia,9/7/2020,30
Czechia,9/8/2020,28
Czechia,9/9/2020,32
Czechia,9/10/2020,26
Czechia,9/11/2020,28
Czechia,9/12/2020,31
Czechia,9/13/2020,34
Czechia,9/14/2020,36
Czechia,9/15/2020,44
Czechia,9/16/2020,43
Czechia,9/17/2020,55
Czechia,9/18/2020,63
Czechia,9/19/2020,75
Czechia,9/20/2020,80
Czechia,9/21/2020,90
Czechia,9/22/2020,97
Czechia,9/23/2020,111
Czechia,9/24/2020,116
Czechia,9/25/2020,118
Czechia,9/26/2020,120
Czechia,9/27/2020,120
Czechia,9/28/2020,129
Czechia,9/29/2020,126
Czechia,9/30/2020,131
Czechia,10/1/2020,145
Czechia,10/2/2020,151
Czechia,10/3/2020,168
Czechia,10/4/2020,185
Czechia,10/5/2020,201
Czechia,10/6/2020,235
Czechia,10/7/2020,264
Czechia,10/8/2020,265
Czechia,10/9/2020,287
Czechia,10/10/2020,291
Czechia,10/11/2020,294
Czechia,10/12/2020,310
Czechia,10/13/2020,318
Czechia,10/14/2020,325
Czechia,10/15/2020,349
Czechia,10/16/2020,361
Czechia,10/17/2020,362
Czechia,10/18/2020,394
Czechia,10/19/2020,404
Czechia,10/20/2020,425
Czechia,10/21/2020,460
Czechia,10/22/2020,500
Czechia,10/23/2020,524
Czechia,10/24/2020,568
Czechia,10/25/2020,595
Czechia,10/26/2020,651
Czechia,10/27/2020,662
Czechia,10/28/2020,637
Czechia,10/29/2020,659
Czechia,10/30/2020,667
Czechia,10/31/2020,658
Czechia,11/1/2020,652
Czechia,11/2/2020,637
Czechia,11/3/2020,647
Czechia,11/4/2020,645
Czechia,11/5/2020,624
Czechia,11/6/2020,631
Czechia,11/7/2020,608
Czechia,11/8/2020,594
Czechia,11/9/2020,560
Czechia,11/10/2020,527
Czechia,11/11/2020,514
Czechia,11/12/2020,491
Czechia,11/13/2020,457
Czechia,11/14/2020,453
Czechia,11/15/2020,417
Czechia,11/16/2020,422
Czechia,11/17/2020,400
Czechia,11/18/2020,404
Czechia,11/19/2020,389
Czechia,11/20/2020,371
Czechia,11/21/2020,373
Czechia,11/22/2020,377
Czechia,11/23/2020,350
Czechia,11/24/2020,356
Czechia,11/25/2020,350
Czechia,11/26/2020,334
Czechia,11/27/2020,326
Czechia,11/28/2020,316
Czechia,11/29/2020,308
Czechia,11/30/2020,303
Czechia,12/1/2020,291
Czechia,12/2/2020,294
Czechia,12/3/2020,303
Czechia,12/4/2020,316
Czechia,12/5/2020,302
Czechia,12/6/2020,314
Czechia,12/7/2020,324
Czechia,12/8/2020,317
Czechia,12/9/2020,301
Czechia,12/10/2020,300
Czechia,12/11/2020,298
Czechia,12/12/2020,315
Czechia,12/13/2020,318
Czechia,12/14/2020,318
Czechia,12/15/2020,327
Czechia,12/16/2020,353
Czechia,12/17/2020,349
Czechia,12/18/2020,345
Czechia,12/19/2020,350
Czechia,12/20/2020,353
Czechia,12/21/2020,345
Czechia,12/22/2020,370
Czechia,12/23/2020,369
Czechia,12/24/2020,377
Czechia,12/25/2020,390
Czechia,12/26/2020,411
Czechia,12/27/2020,435
Czechia,12/28/2020,481
Czechia,12/29/2020,507
Czechia,12/30/2020,524
Czechia,12/31/2020,565
Czechia,1/1/2021,572
Czechia,1/2/2021,581
Czechia,1/3/2021,584
Czechia,1/4/2021,609
Czechia,1/5/2021,609
Czechia,1/6/2021,615
Czechia,1/7/2021,591
Czechia,1/8/2021,602
Czechia,1/9/2021,602
Czechia,1/10/2021,602
Czechia,1/11/2021,562
Czechia,1/12/2021,546
Czechia,1/13/2021,527
Czechia,1/14/2021,534
Czechia,1/15/2021,534
Czechia,1/16/2021,523
Czechia,1/17/2021,502
Czechia,1/18/2021,491
Czechia,1/19/2021,484
Czechia,1/20/2021,483
Czechia,1/21/2021,461
Czechia,1/22/2021,462
Czechia,1/23/2021,443
Czechia,1/24/2021,440
Czechia,1/25/2021,429
Czechia,1/26/2021,433
Czechia,1/27/2021,417
Czechia,1/28/2021,424
Czechia,1/29/2021,437
Czechia,1/30/2021,451
Czechia,1/31/2021,464
Czechia,2/1/2021,468
Czechia,2/2/2021,467
Czechia,2/3/2021,470
Czechia,2/4/2021,484
Czechia,2/5/2021,472
Czechia,2/6/2021,480
Czechia,2/7/2021,479
Czechia,2/8/2021,498
Czechia,2/9/2021,481
Czechia,2/10/2021,509
Czechia,2/11/2021,517
Czechia,2/12/2021,508
Czechia,2/13/2021,485
Czechia,2/14/2021,488
Czechia,2/15/2021,485
Czechia,2/16/2021,524
Czechia,2/17/2021,519
Czechia,2/18/2021,510
Czechia,2/19/2021,531
Czechia,2/20/2021,546
Czechia,2/21/2021,550
Czechia,2/22/2021,594
Czechia,2/23/2021,596
Czechia,2/24/2021,615
Czechia,2/25/2021,655
Czechia,2/26/2021,653
Czechia,2/27/2021,696
Czechia,2/28/2021,716
Czechia,3/1/2021,720
Czechia,3/2/2021,746
Czechia,3/3/2021,764
Czechia,3/4/2021,747
Czechia,3/5/2021,759
Czechia,3/6/2021,741
Czechia,3/7/2021,744
Czechia,3/8/2021,754
Czechia,3/9/2021,731
Czechia,3/10/2021,738
Czechia,3/11/2021,717
Czechia,3/12/2021,716
Czechia,3/13/2021,717
Czechia,3/14/2021,698
Czechia,3/15/2021,669
Czechia,3/16/2021,688
Czechia,3/17/2021,663
Czechia,3/18/2021,661
Czechia,3/19/2021,652
Czechia,3/20/2021,620
Czechia,3/21/2021,616
Czechia,3/22/2021,627
Czechia,3/23/2021,592
Czechia,3/24/2021,584
Czechia,3/25/2021,592
Czechia,3/26/2021,572
Czechia,3/27/2021,583
Czechia,3/28/2021,575
Czechia,3/29/2021,556
Czechia,3/30/2021,542
Czechia,3/31/2021,522
Czechia,4/1/2021,503
Czechia,4/2/2021,496
Czechia,4/3/2021,483
Czechia,4/4/2021,467
Czechia,4/5/2021,407
Czechia,4/6/2021,469
Czechia,4/7/2021,456
Czechia,4/8/2021,444
Czechia,4/9/2021,416
Czechia,4/10/2021,402
Czechia,4/11/2021,391
Czechia,4/12/2021,416
Czechia,4/13/2021,326
Czechia,4/14/2021,317
Czechia,4/15/2021,295
Czechia,4/16/2021,311
Czechia,4/17/2021,306
Czechia,4/18/2021,297
Czechia,4/19/2021,294
Czechia,4/20/2021,301
Czechia,4/21/2021,287
Czechia,4/22/2021,287
Czechia,4/23/2021,273
Czechia,4/24/2021,255
Czechia,4/25/2021,259
Czechia,4/26/2021,230
Czechia,4/27/2021,210
Czechia,4/28/2021,217
Czechia,4/29/2021,218
Czechia,4/30/2021,219
Czechia,5/1/2021,220
Czechia,5/2/2021,204
Czechia,5/3/2021,209
Czechia,5/4/2021,210
Czechia,5/5/2021,191
Czechia,5/6/2021,174
Czechia,5/7/2021,156
Czechia,5/8/2021,151
Czechia,5/9/2021,158
Czechia,5/10/2021,148
Czechia,5/11/2021,141
Czechia,5/12/2021,138
Czechia,5/13/2021,134
Czechia,5/14/2021,127
Czechia,5/15/2021,124
Czechia,5/16/2021,108
Czechia,5/17/2021,91
Czechia,5/18/2021,86
Czechia,5/19/2021,73
Czechia,5/20/2021,68
Czechia,5/21/2021,74
Czechia,5/22/2021,74
Czechia,5/23/2021,72
Czechia,5/24/2021,75
Czechia,5/25/2021,62
Czechia,5/26/2021,66
Czechia,5/27/2021,66
Czechia,5/28/2021,54
Czechia,5/29/2021,47
Czechia,5/30/2021,52
Czechia,5/31/2021,52
Czechia,6/1/2021,53
Czechia,6/2/2021,50
Czechia,6/3/2021,44
Czechia,6/4/2021,46
Czechia,6/5/2021,43
Czechia,6/6/2021,35
Czechia,6/7/2021,26
Czechia,6/8/2021,26
Czechia,6/9/2021,22
Czechia,6/10/2021,24
Czechia,6/11/2021,18
Czechia,6/12/2021,20
Czechia,6/13/2021,19
Czechia,6/14/2021,19
Czechia,6/15/2021,16
Czechia,6/16/2021,14
Czechia,6/17/2021,12
Czechia,6/18/2021,14
Czechia,6/19/2021,12
Czechia,6/20/2021,13
Czechia,6/21/2021,9
Czechia,6/22/2021,8
Czechia,6/23/2021,6
Czechia,6/24/2021,6
Czechia,6/25/2021,6
Czechia,6/26/2021,5
Czechia,6/27/2021,4
Czechia,6/28/2021,7
Czechia,6/29/2021,10
Czechia,6/30/2021,12
Czechia,7/1/2021,11
Czechia,7/2/2021,9
Czechia,7/3/2021,9
Czechia,7/4/2021,9
Czechia,7/5/2021,11
Czechia,7/6/2021,8
Czechia,7/7/2021,8
Czechia,7/8/2021,8
Czechia,7/9/2021,9
Czechia,7/10/2021,10
Czechia,7/11/2021,11
Czechia,7/12/2021,8
Czechia,7/13/2021,8
Czechia,7/14/2021,11
Czechia,7/15/2021,12
Czechia,7/16/2021,12
Czechia,7/17/2021,11
Czechia,7/18/2021,11
Czechia,7/19/2021,11
Czechia,7/20/2021,15
Czechia,7/21/2021,13
Czechia,7/22/2021,12
Czechia,7/23/2021,12
Czechia,7/24/2021,12
Czechia,7/25/2021,12
Czechia,7/26/2021,12
Czechia,7/27/2021,9
Czechia,7/28/2021,7
Czechia,7/29/2021,9
Czechia,7/30/2021,10
Czechia,7/31/2021,10
Czechia,8/1/2021,10
Czechia,8/2/2021,11
Czechia,8/3/2021,13
Czechia,8/4/2021,13
Czechia,8/5/2021,10
Czechia,8/6/2021,11
Czechia,8/7/2021,12
Czechia,8/8/2021,12
Czechia,8/9/2021,13
Czechia,8/10/2021,13
Czechia,8/11/2021,14
Czechia,8/12/2021,15
Czechia,8/13/2021,12
Czechia,8/14/2021,11
Czechia,8/15/2021,11
Czechia,8/16/2021,10
Czechia,8/17/2021,7
Czechia,8/18/2021,9
Czechia,8/19/2021,10
Czechia,8/20/2021,12
Czechia,8/21/2021,14
Czechia,8/22/2021,15
Czechia,8/23/2021,14
Czechia,8/24/2021,16
Czechia,8/25/2021,16
Czechia,8/26/2021,15
Czechia,8/27/2021,14
Czechia,8/28/2021,13
Czechia,8/29/2021,11
Czechia,8/30/2021,11
Czechia,8/31/2021,9
Czechia,9/1/2021,7
Czechia,9/2/2021,9
Czechia,9/3/2021,13
Czechia,9/4/2021,13
Czechia,9/5/2021,15
Czechia,9/6/2021,20
Czechia,9/7/2021,22
Czechia,9/8/2021,21
Czechia,9/9/2021,20
Czechia,9/10/2021,17
Czechia,9/11/2021,17
Czechia,9/12/2021,18
Czechia,9/13/2021,17
Czechia,9/14/2021,21
Czechia,9/15/2021,22
Czechia,9/16/2021,26
Czechia,9/17/2021,27
Czechia,9/18/2021,26
Czechia,9/19/2021,27
Czechia,9/20/2021,26
Czechia,9/21/2021,24
Czechia,9/22/2021,23
Czechia,9/23/2021,20
Czechia,9/24/2021,22
Czechia,9/25/2021,29
Czechia,9/26/2021,27
Czechia,9/27/2021,26
Czechia,9/28/2021,26
Czechia,9/29/2021,27
Czechia,9/30/2021,29
Czechia,10/1/2021,28
Czechia,10/2/2021,25
Czechia,10/3/2021,29
Czechia,10/4/2021,34
Czechia,10/5/2021,41
Czechia,10/6/2021,59
Czechia,10/7/2021,58
Czechia,10/8/2021,58
Czechia,10/9/2021,60
Czechia,10/10/2021,59
Czechia,10/11/2021,73
Czechia,10/12/2021,74
Czechia,10/13/2021,62
Czechia,10/14/2021,68
Czechia,10/15/2021,73
Czechia,10/16/2021,71
Czechia,10/17/2021,73
Czechia,10/18/2021,68
Czechia,10/19/2021,70
Czechia,10/20/2021,80
Czechia,10/21/2021,82
Czechia,10/22/2021,94
Czechia,10/23/2021,111
Czechia,10/24/2021,122
Czechia,10/25/2021,123
Czechia,10/26/2021,124
Czechia,10/27/2021,138
Czechia,10/28/2021,141
Czechia,10/29/2021,149
Czechia,10/30/2021,154
Czechia,10/31/2021,154
Czechia,11/1/2021,173
Czechia,11/2/2021,197
Czechia,11/3/2021,192
Czechia,11/4/2021,209
Czechia,11/5/2021,221
Czechia,11/6/2021,236
Czechia,11/7/2021,256
Czechia,11/8/2021,265
Czechia,11/9/2021,279
Czechia,11/10/2021,293
Czechia,11/11/2021,296
Czechia,11/12/2021,297
Czechia,11/13/2021,302
Czechia,11/14/2021,307
Czechia,11/15/2021,310
Czechia,11/16/2021,306
Czechia,11/17/2021,339
Czechia,11/18/2021,372
Czechia,11/19/2021,383
Czechia,11/20/2021,392
Czechia,11/21/2021,412
Czechia,11/22/2021,432
Czechia,11/23/2021,456
Czechia,11/24/2021,437
Czechia,11/25/2021,437
Czechia,11/26/2021,474
Czechia,11/27/2021,483
Czechia,11/28/2021,461
Czechia,11/29/2021,484
Czechia,11/30/2021,475
Czechia,12/1/2021,480
Czechia,12/2/2021,471
Czechia,12/3/2021,452
Czechia,12/4/2021,433
Czechia,12/5/2021,446
Czechia,12/6/2021,410
Czechia,12/7/2021,392
Czechia,12/8/2021,385
Czechia,12/9/2021,377
Czechia,12/10/2021,353
Czechia,12/11/2021,352
Czechia,12/12/2021,340
Czechia,12/13/2021,358
Czechia,12/14/2021,359
Czechia,12/15/2021,348
Czechia,12/16/2021,328
Czechia,12/17/2021,338
Czechia,12/18/2021,313
Czechia,12/19/2021,305
Czechia,12/20/2021,282
Czechia,12/21/2021,280
Czechia,12/22/2021,280
Czechia,12/23/2021,287
Czechia,12/24/2021,248
Czechia,12/25/2021,249
Czechia,12/26/2021,248
Czechia,12/27/2021,260
Czechia,12/28/2021,259
Czechia,12/29/2021,260
Czechia,12/30/2021,252
Czechia,12/31/2021,258
Czechia,1/1/2022,269
Czechia,1/2/2022,254
Czechia,1/3/2022,225
Czechia,1/4/2022,217
Czechia,1/5/2022,194
Czechia,1/6/2022,191
Czechia,1/7/2022,192
Czechia,1/8/2022,183
Czechia,1/9/2022,174
Czechia,1/10/2022,165
Czechia,1/11/2022,154
Czechia,1/12/2022,150
Czechia,1/13/2022,140
Czechia,1/14/2022,128
Czechia,1/15/2022,116
Czechia,1/16/2022,114
Czechia,1/17/2022,114
Czechia,1/18/2022,107
Czechia,1/19/2022,113
Czechia,1/20/2022,111
Czechia,1/21/2022,118
Czechia,1/22/2022,127
Czechia,1/23/2022,152
Czechia,1/24/2022,163
Czechia,1/25/2022,171
Czechia,1/26/2022,166
Czechia,1/27/2022,196
Czechia,1/28/2022,216
Czechia,1/29/2022,221
Czechia,1/30/2022,230
Czechia,1/31/2022,235
Czechia,2/1/2022,247
Czechia,2/2/2022,275
Czechia,2/3/2022,268
Czechia,2/4/2022,266
Czechia,2/5/2022,287
Czechia,2/6/2022,275
Czechia,2/7/2022,280
Czechia,2/8/2022,275
Czechia,2/9/2022,296
Czechia,2/10/2022,298
Czechia,2/11/2022,304
Czechia,2/12/2022,279
Czechia,2/13/2022,275
Czechia,2/14/2022,267
Czechia,2/15/2022,272
Czechia,2/16/2022,254
Czechia,2/17/2022,253
Czechia,2/18/2022,245
Czechia,2/19/2022,256
Czechia,2/20/2022,257
Czechia,2/21/2022,269
Czechia,2/22/2022,263
Czechia,2/23/2022,262
Czechia,2/24/2022,263
Czechia,2/25/2022,260
Czechia,2/26/2022,248
Czechia,2/27/2022,256
Czechia,2/28/2022,237
Czechia,3/1/2022,237
Czechia,3/2/2022,201
Czechia,3/3/2022,182
Czechia,3/4/2022,180
Czechia,3/5/2022,181
Czechia,3/6/2022,167
Czechia,3/7/2022,162
Czechia,3/8/2022,144
Czechia,3/9/2022,159
Czechia,3/10/2022,159
Czechia,3/11/2022,144
