REF_AREA,Country,AGE,TIME_PERIOD,Mortality
GBR,United Kingdom,_T,2023-W23,230
GBR,United Kingdom,_T,2023-W24,174
GBR,United Kingdom,_T,2023-W25,174
GBR,United Kingdom,_T,2023-W26,142
GBR,United Kingdom,_T,2023-W27,109
GBR,United Kingdom,_T,2023-W28,81
GBR,United Kingdom,_T,2023-W29,83
GBR,United Kingdom,_T,2023-W30,71
GBR,United Kingdom,_T,2023-W31,80
GBR,United Kingdom,_T,2023-W32,133
GBR,United Kingdom,_T,2023-W33,153
GBR,United Kingdom,_T,2023-W34,240
GBR,United Kingdom,_T,2023-W35,180
GBR,United Kingdom,_T,2023-W36,259
GBR,United Kingdom,_T,2023-W37,290
GBR,United Kingdom,_T,2023-W38,306
GBR,United Kingdom,_T,2023-W39,274
GBR,United Kingdom,_T,2023-W40,298
GBR,United Kingdom,_T,2023-W41,407
GBR,United Kingdom,_T,2023-W42,344
GBR,United Kingdom,_T,2023-W43,364
GBR,United Kingdom,_T,2023-W44,373
GBR,United Kingdom,_T,2023-W45,370
GBR,United Kingdom,_T,2023-W46,292
GBR,United Kingdom,_T,2023-W47,217
GBR,United Kingdom,_T,2023-W48,216
GBR,United Kingdom,_T,2023-W49,212
GBR,United Kingdom,_T,2023-W50,270
GBR,United Kingdom,_T,2023-W51,329
GBR,United Kingdom,_T,2023-W52,219
SWE,Sweden,_T,2020-W06,0
SWE,Sweden,_T,2020-W09,0
SWE,Sweden,_T,2020-W10,0
SWE,Sweden,_T,2020-W11,5
SWE,Sweden,_T,2020-W12,44
SWE,Sweden,_T,2020-W13,190
SWE,Sweden,_T,2020-W14,451
SWE,Sweden,_T,2020-W15,664
SWE,Sweden,_T,2020-W16,657
SWE,Sweden,_T,2020-W17,546
SWE,Sweden,_T,2020-W18,543
SWE,Sweden,_T,2020-W19,509
SWE,Sweden,_T,2020-W20,380
SWE,Sweden,_T,2020-W21,360
SWE,Sweden,_T,2020-W22,272
SWE,Sweden,_T,2020-W23,246
SWE,Sweden,_T,2020-W24,234
SWE,Sweden,_T,2020-W25,200
SWE,Sweden,_T,2020-W26,138
SWE,Sweden,_T,2020-W27,98
SWE,Sweden,_T,2020-W28,84
SWE,Sweden,_T,2020-W29,57
SWE,Sweden,_T,2020-W30,30
SWE,Sweden,_T,2020-W31,18
SWE,Sweden,_T,2020-W32,18
SWE,Sweden,_T,2020-W33,16
SWE,Sweden,_T,2020-W34,19
SWE,Sweden,_T,2020-W35,10
SWE,Sweden,_T,2020-W36,12
SWE,Sweden,_T,2020-W37,13
SWE,Sweden,_T,2020-W38,12
SWE,Sweden,_T,2020-W39,11
SWE,Sweden,_T,2020-W40,17
SWE,Sweden,_T,2020-W41,22
SWE,Sweden,_T,2020-W42,16
SWE,Sweden,_T,2020-W43,43
SWE,Sweden,_T,2020-W44,82
SWE,Sweden,_T,2020-W45,157
SWE,Sweden,_T,2020-W46,235
SWE,Sweden,_T,2020-W47,332
SWE,Sweden,_T,2020-W48,417
SWE,Sweden,_T,2020-W49,476
SWE,Sweden,_T,2020-W50,500
SWE,Sweden,_T,2020-W51,645
SWE,Sweden,_T,2020-W52,643
SWE,Sweden,_T,2020-W53,663
SWE,Sweden,_T,2021-W01,644
SWE,Sweden,_T,2021-W02,598
SWE,Sweden,_T,2021-W03,513
SWE,Sweden,_T,2021-W04,389
SWE,Sweden,_T,2021-W05,269
SWE,Sweden,_T,2021-W06,205
SWE,Sweden,_T,2021-W07,172
SWE,Sweden,_T,2021-W08,146
SWE,Sweden,_T,2021-W09,129
SWE,Sweden,_T,2021-W10,141
SWE,Sweden,_T,2021-W11,127
SWE,Sweden,_T,2021-W12,126
SWE,Sweden,_T,2021-W13,142
SWE,Sweden,_T,2021-W14,133
SWE,Sweden,_T,2021-W15,141
SWE,Sweden,_T,2021-W16,131
SWE,Sweden,_T,2021-W17,115
SWE,Sweden,_T,2021-W18,107
SWE,Sweden,_T,2021-W19,111
SWE,Sweden,_T,2021-W20,70
SWE,Sweden,_T,2021-W21,47
SWE,Sweden,_T,2021-W22,39
SWE,Sweden,_T,2021-W23,22
SWE,Sweden,_T,2021-W24,17
SWE,Sweden,_T,2021-W25,9
SWE,Sweden,_T,2021-W26,8
SWE,Sweden,_T,2021-W27,3
SWE,Sweden,_T,2021-W28,2
SWE,Sweden,_T,2021-W29,3
SWE,Sweden,_T,2021-W30,4
SWE,Sweden,_T,2021-W31,7
SWE,Sweden,_T,2021-W32,7
SWE,Sweden,_T,2021-W33,11
SWE,Sweden,_T,2021-W34,20
SWE,Sweden,_T,2021-W35,25
SWE,Sweden,_T,2021-W36,49
SWE,Sweden,_T,2021-W37,51
SWE,Sweden,_T,2021-W38,43
SWE,Sweden,_T,2021-W39,39
SWE,Sweden,_T,2021-W40,49
SWE,Sweden,_T,2021-W41,32
SWE,Sweden,_T,2021-W42,23
SWE,Sweden,_T,2021-W43,30
SWE,Sweden,_T,2021-W44,33
SWE,Sweden,_T,2021-W45,31
SWE,Sweden,_T,2021-W46,30
SWE,Sweden,_T,2021-W47,15
SWE,Sweden,_T,2021-W48,29
SWE,Sweden,_T,2021-W49,38
SWE,Sweden,_T,2021-W50,49
SWE,Sweden,_T,2021-W51,44
SWE,Sweden,_T,2021-W52,70
SWE,Sweden,_T,2022-W01,130
SWE,Sweden,_T,2022-W02,172
SWE,Sweden,_T,2022-W03,243
SWE,Sweden,_T,2022-W04,301
SWE,Sweden,_T,2022-W05,359
SWE,Sweden,_T,2022-W06,329
SWE,Sweden,_T,2022-W07,361
SWE,Sweden,_T,2022-W08,319
SWE,Sweden,_T,2022-W09,273
SWE,Sweden,_T,2022-W10,204
SWE,Sweden,_T,2022-W11,195
SWE,Sweden,_T,2022-W12,157
SWE,Sweden,_T,2022-W13,122
SWE,Sweden,_T,2022-W14,120
SWE,Sweden,_T,2022-W15,71
SWE,Sweden,_T,2022-W16,70
SWE,Sweden,_T,2022-W17,51
SWE,Sweden,_T,2022-W18,52
SWE,Sweden,_T,2022-W19,42
SWE,Sweden,_T,2022-W20,41
SWE,Sweden,_T,2022-W21,26
SWE,Sweden,_T,2022-W22,23
SWE,Sweden,_T,2022-W23,28
SWE,Sweden,_T,2022-W24,22
SWE,Sweden,_T,2022-W25,36
SWE,Sweden,_T,2022-W26,43
SWE,Sweden,_T,2022-W27,59
SWE,Sweden,_T,2022-W28,62
SWE,Sweden,_T,2022-W29,114
SWE,Sweden,_T,2022-W30,95
SWE,Sweden,_T,2022-W31,111
SWE,Sweden,_T,2022-W32,122
SWE,Sweden,_T,2022-W33,135
SWE,Sweden,_T,2022-W34,86
SWE,Sweden,_T,2022-W35,98
SWE,Sweden,_T,2022-W36,85
SWE,Sweden,_T,2022-W37,101
SWE,Sweden,_T,2022-W38,90
SWE,Sweden,_T,2022-W39,95
SWE,Sweden,_T,2022-W40,99
SWE,Sweden,_T,2022-W41,97
SWE,Sweden,_T,2022-W42,84
SWE,Sweden,_T,2022-W43,85
SWE,Sweden,_T,2022-W44,77
SWE,Sweden,_T,2022-W45,87
SWE,Sweden,_T,2022-W46,88
SWE,Sweden,_T,2022-W47,92
SWE,Sweden,_T,2022-W48,117
SWE,Sweden,_T,2022-W49,167
SWE,Sweden,_T,2022-W50,266
SWE,Sweden,_T,2022-W51,368
SWE,Sweden,_T,2022-W52,374
SWE,Sweden,_T,2023-W01,398
SWE,Sweden,_T,2023-W02,299
SWE,Sweden,_T,2023-W03,211
SWE,Sweden,_T,2023-W04,145
SWE,Sweden,_T,2023-W05,105
SWE,Sweden,_T,2023-W06,66
SWE,Sweden,_T,2023-W07,50
SWE,Sweden,_T,2023-W08,42
SWE,Sweden,_T,2023-W09,56
SWE,Sweden,_T,2023-W10,35
SWE,Sweden,_T,2023-W11,41
SWE,Sweden,_T,2023-W12,54
SWE,Sweden,_T,2023-W13,47
SWE,Sweden,_T,2023-W14,51
SWE,Sweden,_T,2023-W15,55
SWE,Sweden,_T,2023-W16,70
SWE,Sweden,_T,2023-W17,79
SWE,Sweden,_T,2023-W18,74
SWE,Sweden,_T,2023-W19,66
SWE,Sweden,_T,2023-W20,62
SWE,Sweden,_T,2023-W21,48
SWE,Sweden,_T,2023-W22,37
SWE,Sweden,_T,2023-W23,44
SWE,Sweden,_T,2023-W24,29
SWE,Sweden,_T,2023-W25,24
SWE,Sweden,_T,2023-W26,23
SWE,Sweden,_T,2023-W27,28
SWE,Sweden,_T,2023-W28,12
SWE,Sweden,_T,2023-W29,21
SWE,Sweden,_T,2023-W30,14
SWE,Sweden,_T,2023-W31,7
SWE,Sweden,_T,2023-W32,12
SWE,Sweden,_T,2023-W33,22
SWE,Sweden,_T,2023-W34,19
SWE,Sweden,_T,2023-W35,20
SWE,Sweden,_T,2023-W36,28
SWE,Sweden,_T,2023-W37,41
SWE,Sweden,_T,2023-W38,25
SWE,Sweden,_T,2023-W39,38
SWE,Sweden,_T,2023-W40,34
SWE,Sweden,_T,2023-W41,51
SWE,Sweden,_T,2023-W42,52
SWE,Sweden,_T,2023-W43,87
SWE,Sweden,_T,2023-W44,101
SWE,Sweden,_T,2023-W45,167
SWE,Sweden,_T,2023-W46,160
SWE,Sweden,_T,2023-W47,1
NLD,Netherlands,_T,2020-W09,0
NLD,Netherlands,_T,2020-W10,4
NLD,Netherlands,_T,2020-W11,36
NLD,Netherlands,_T,2020-W12,295
NLD,Netherlands,_T,2020-W13,797
NLD,Netherlands,_T,2020-W14,1185
NLD,Netherlands,_T,2020-W15,1040
NLD,Netherlands,_T,2020-W16,886
NLD,Netherlands,_T,2020-W17,705
NLD,Netherlands,_T,2020-W18,426
NLD,Netherlands,_T,2020-W19,295
NLD,Netherlands,_T,2020-W20,174
NLD,Netherlands,_T,2020-W21,120
NLD,Netherlands,_T,2020-W22,91
NLD,Netherlands,_T,2020-W23,56
NLD,Netherlands,_T,2020-W24,35
NLD,Netherlands,_T,2020-W25,25
NLD,Netherlands,_T,2020-W26,12
NLD,Netherlands,_T,2020-W27,12
NLD,Netherlands,_T,2020-W28,6
NLD,Netherlands,_T,2020-W29,7
NLD,Netherlands,_T,2020-W30,7
NLD,Netherlands,_T,2020-W31,9
NLD,Netherlands,_T,2020-W32,5
NLD,Netherlands,_T,2020-W33,26
NLD,Netherlands,_T,2020-W34,27
NLD,Netherlands,_T,2020-W35,23
NLD,Netherlands,_T,2020-W36,18
NLD,Netherlands,_T,2020-W37,20
NLD,Netherlands,_T,2020-W38,37
NLD,Netherlands,_T,2020-W39,91
NLD,Netherlands,_T,2020-W40,128
NLD,Netherlands,_T,2020-W41,172
NLD,Netherlands,_T,2020-W42,269
NLD,Netherlands,_T,2020-W43,370
NLD,Netherlands,_T,2020-W44,513
NLD,Netherlands,_T,2020-W45,559
NLD,Netherlands,_T,2020-W46,458
NLD,Netherlands,_T,2020-W47,368
NLD,Netherlands,_T,2020-W48,357
NLD,Netherlands,_T,2020-W49,322
NLD,Netherlands,_T,2020-W50,398
NLD,Netherlands,_T,2020-W51,529
NLD,Netherlands,_T,2020-W52,626
NLD,Netherlands,_T,2020-W53,666
NLD,Netherlands,_T,2021-W01,642
NLD,Netherlands,_T,2021-W02,550
NLD,Netherlands,_T,2021-W03,531
NLD,Netherlands,_T,2021-W04,420
NLD,Netherlands,_T,2021-W05,406
NLD,Netherlands,_T,2021-W06,398
NLD,Netherlands,_T,2021-W07,404
NLD,Netherlands,_T,2021-W08,277
NLD,Netherlands,_T,2021-W09,240
NLD,Netherlands,_T,2021-W10,186
NLD,Netherlands,_T,2021-W11,176
NLD,Netherlands,_T,2021-W12,151
NLD,Netherlands,_T,2021-W13,150
NLD,Netherlands,_T,2021-W14,140
NLD,Netherlands,_T,2021-W15,147
NLD,Netherlands,_T,2021-W16,139
NLD,Netherlands,_T,2021-W17,140
NLD,Netherlands,_T,2021-W18,136
NLD,Netherlands,_T,2021-W19,92
NLD,Netherlands,_T,2021-W20,83
NLD,Netherlands,_T,2021-W21,50
NLD,Netherlands,_T,2021-W22,56
NLD,Netherlands,_T,2021-W23,24
NLD,Netherlands,_T,2021-W24,13
NLD,Netherlands,_T,2021-W25,8
NLD,Netherlands,_T,2021-W26,8
NLD,Netherlands,_T,2021-W27,12
NLD,Netherlands,_T,2021-W28,12
NLD,Netherlands,_T,2021-W29,27
NLD,Netherlands,_T,2021-W30,36
NLD,Netherlands,_T,2021-W31,50
NLD,Netherlands,_T,2021-W32,44
NLD,Netherlands,_T,2021-W33,34
NLD,Netherlands,_T,2021-W34,50
NLD,Netherlands,_T,2021-W35,42
NLD,Netherlands,_T,2021-W36,37
NLD,Netherlands,_T,2021-W37,43
NLD,Netherlands,_T,2021-W38,24
NLD,Netherlands,_T,2021-W39,27
NLD,Netherlands,_T,2021-W40,23
NLD,Netherlands,_T,2021-W41,49
NLD,Netherlands,_T,2021-W42,82
NLD,Netherlands,_T,2021-W43,142
NLD,Netherlands,_T,2021-W44,174
NLD,Netherlands,_T,2021-W45,202
NLD,Netherlands,_T,2021-W46,347
NLD,Netherlands,_T,2021-W47,419
NLD,Netherlands,_T,2021-W48,433
NLD,Netherlands,_T,2021-W49,414
NLD,Netherlands,_T,2021-W50,292
NLD,Netherlands,_T,2021-W51,173
NLD,Netherlands,_T,2021-W52,132
NLD,Netherlands,_T,2022-W01,85
NLD,Netherlands,_T,2022-W02,59
NLD,Netherlands,_T,2022-W03,63
NLD,Netherlands,_T,2022-W04,53
NLD,Netherlands,_T,2022-W05,72
NLD,Netherlands,_T,2022-W06,90
NLD,Netherlands,_T,2022-W07,95
NLD,Netherlands,_T,2022-W08,59
NLD,Netherlands,_T,2022-W09,70
NLD,Netherlands,_T,2022-W10,78
NLD,Netherlands,_T,2022-W11,97
NLD,Netherlands,_T,2022-W12,107
NLD,Netherlands,_T,2022-W13,82
NLD,Netherlands,_T,2022-W14,63
NLD,Netherlands,_T,2022-W15,44
NLD,Netherlands,_T,2022-W16,29
NLD,Netherlands,_T,2022-W17,34
NLD,Netherlands,_T,2022-W18,13
NLD,Netherlands,_T,2022-W19,12
NLD,Netherlands,_T,2022-W20,13
NLD,Netherlands,_T,2022-W21,11
NLD,Netherlands,_T,2022-W22,4
NLD,Netherlands,_T,2022-W23,10
NLD,Netherlands,_T,2022-W24,14
NLD,Netherlands,_T,2022-W25,16
NLD,Netherlands,_T,2022-W26,28
NLD,Netherlands,_T,2022-W27,20
NLD,Netherlands,_T,2022-W28,35
NLD,Netherlands,_T,2022-W29,32
NLD,Netherlands,_T,2022-W30,32
NLD,Netherlands,_T,2022-W31,31
NLD,Netherlands,_T,2022-W32,28
NLD,Netherlands,_T,2022-W33,25
NLD,Netherlands,_T,2022-W34,12
NLD,Netherlands,_T,2022-W35,8
NLD,Netherlands,_T,2022-W36,15
NLD,Netherlands,_T,2022-W37,13
NLD,Netherlands,_T,2022-W38,11
NLD,Netherlands,_T,2022-W39,28
NLD,Netherlands,_T,2022-W40,36
NLD,Netherlands,_T,2022-W41,50
NLD,Netherlands,_T,2022-W42,38
NLD,Netherlands,_T,2022-W43,32
NLD,Netherlands,_T,2022-W44,26
NLD,Netherlands,_T,2022-W45,24
NLD,Netherlands,_T,2022-W46,10
NLD,Netherlands,_T,2022-W47,11
NLD,Netherlands,_T,2022-W48,14
NLD,Netherlands,_T,2022-W49,16
NLD,Netherlands,_T,2022-W50,15
NLD,Netherlands,_T,2022-W51,21
NLD,Netherlands,_T,2022-W52,10
GRC,Greece,_T,2020-W01,0
GRC,Greece,_T,2020-W02,0
GRC,Greece,_T,2020-W03,0
GRC,Greece,_T,2020-W04,0
GRC,Greece,_T,2020-W05,0
GRC,Greece,_T,2020-W06,0
GRC,Greece,_T,2020-W07,0
GRC,Greece,_T,2020-W08,0
GRC,Greece,_T,2020-W09,0
GRC,Greece,_T,2020-W10,0
GRC,Greece,_T,2020-W11,4
GRC,Greece,_T,2020-W12,13
GRC,Greece,_T,2020-W13,25
GRC,Greece,_T,2020-W14,35
GRC,Greece,_T,2020-W15,22
GRC,Greece,_T,2020-W16,14
GRC,Greece,_T,2020-W17,21
GRC,Greece,_T,2020-W18,10
GRC,Greece,_T,2020-W19,9
GRC,Greece,_T,2020-W20,13
GRC,Greece,_T,2020-W21,7
GRC,Greece,_T,2020-W22,6
GRC,Greece,_T,2020-W23,3
GRC,Greece,_T,2020-W24,2
GRC,Greece,_T,2020-W25,6
GRC,Greece,_T,2020-W26,1
GRC,Greece,_T,2020-W27,1
GRC,Greece,_T,2020-W28,2
GRC,Greece,_T,2020-W29,1
GRC,Greece,_T,2020-W30,7
GRC,Greece,_T,2020-W31,6
GRC,Greece,_T,2020-W32,6
GRC,Greece,_T,2020-W33,17
GRC,Greece,_T,2020-W34,14
GRC,Greece,_T,2020-W35,20
GRC,Greece,_T,2020-W36,26
GRC,Greece,_T,2020-W37,20
GRC,Greece,_T,2020-W38,37
GRC,Greece,_T,2020-W39,39
GRC,Greece,_T,2020-W40,27
GRC,Greece,_T,2020-W41,43
GRC,Greece,_T,2020-W42,62
GRC,Greece,_T,2020-W43,65
GRC,Greece,_T,2020-W44,65
GRC,Greece,_T,2020-W45,182
GRC,Greece,_T,2020-W46,342
GRC,Greece,_T,2020-W47,590
GRC,Greece,_T,2020-W48,684
GRC,Greece,_T,2020-W49,702
GRC,Greece,_T,2020-W50,605
GRC,Greece,_T,2020-W51,525
GRC,Greece,_T,2020-W52,403
GRC,Greece,_T,2020-W53,320
GRC,Greece,_T,2021-W01,280
GRC,Greece,_T,2021-W02,199
GRC,Greece,_T,2021-W03,177
GRC,Greece,_T,2021-W04,167
GRC,Greece,_T,2021-W05,171
GRC,Greece,_T,2021-W06,154
GRC,Greece,_T,2021-W07,183
GRC,Greece,_T,2021-W08,219
GRC,Greece,_T,2021-W09,271
GRC,Greece,_T,2021-W10,361
GRC,Greece,_T,2021-W11,392
GRC,Greece,_T,2021-W12,435
GRC,Greece,_T,2021-W13,515
GRC,Greece,_T,2021-W14,517
GRC,Greece,_T,2021-W15,560
GRC,Greece,_T,2021-W16,520
GRC,Greece,_T,2021-W17,507
GRC,Greece,_T,2021-W18,512
GRC,Greece,_T,2021-W19,348
GRC,Greece,_T,2021-W20,342
GRC,Greece,_T,2021-W21,269
GRC,Greece,_T,2021-W22,219
GRC,Greece,_T,2021-W23,137
GRC,Greece,_T,2021-W24,129
GRC,Greece,_T,2021-W25,104
GRC,Greece,_T,2021-W26,63
GRC,Greece,_T,2021-W27,56
GRC,Greece,_T,2021-W28,66
GRC,Greece,_T,2021-W29,44
GRC,Greece,_T,2021-W30,87
GRC,Greece,_T,2021-W31,115
GRC,Greece,_T,2021-W32,146
GRC,Greece,_T,2021-W33,208
GRC,Greece,_T,2021-W34,236
GRC,Greece,_T,2021-W35,251
GRC,Greece,_T,2021-W36,278
GRC,Greece,_T,2021-W37,269
GRC,Greece,_T,2021-W38,218
GRC,Greece,_T,2021-W39,242
GRC,Greece,_T,2021-W40,212
GRC,Greece,_T,2021-W41,252
GRC,Greece,_T,2021-W42,254
GRC,Greece,_T,2021-W43,326
GRC,Greece,_T,2021-W44,348
GRC,Greece,_T,2021-W45,470
GRC,Greece,_T,2021-W46,583
GRC,Greece,_T,2021-W47,632
GRC,Greece,_T,2021-W48,638
GRC,Greece,_T,2021-W49,668
GRC,Greece,_T,2021-W50,623
GRC,Greece,_T,2021-W51,530
GRC,Greece,_T,2021-W52,503
GRC,Greece,_T,2022-W01,496
GRC,Greece,_T,2022-W02,615
GRC,Greece,_T,2022-W03,675
GRC,Greece,_T,2022-W04,732
GRC,Greece,_T,2022-W05,714
GRC,Greece,_T,2022-W06,605
GRC,Greece,_T,2022-W07,572
GRC,Greece,_T,2022-W08,452
GRC,Greece,_T,2022-W09,402
GRC,Greece,_T,2022-W10,390
GRC,Greece,_T,2022-W11,367
GRC,Greece,_T,2022-W12,366
GRC,Greece,_T,2022-W13,416
GRC,Greece,_T,2022-W14,456
GRC,Greece,_T,2022-W15,419
GRC,Greece,_T,2022-W16,319
GRC,Greece,_T,2022-W17,269
GRC,Greece,_T,2022-W18,189
GRC,Greece,_T,2022-W19,153
GRC,Greece,_T,2022-W20,132
GRC,Greece,_T,2022-W21,102
GRC,Greece,_T,2022-W22,93
GRC,Greece,_T,2022-W23,99
GRC,Greece,_T,2022-W24,71
GRC,Greece,_T,2022-W25,96
GRC,Greece,_T,2022-W26,129
GRC,Greece,_T,2022-W27,180
GRC,Greece,_T,2022-W28,223
GRC,Greece,_T,2022-W29,307
GRC,Greece,_T,2022-W30,395
GRC,Greece,_T,2022-W31,363
GRC,Greece,_T,2022-W32,295
GRC,Greece,_T,2022-W33,269
GRC,Greece,_T,2022-W34,223
GRC,Greece,_T,2022-W35,188
GRC,Greece,_T,2022-W36,129
GRC,Greece,_T,2022-W37,115
GRC,Greece,_T,2022-W38,101
GRC,Greece,_T,2022-W39,91
GRC,Greece,_T,2022-W40,118
GRC,Greece,_T,2022-W41,114
GRC,Greece,_T,2022-W42,151
GRC,Greece,_T,2022-W43,170
GRC,Greece,_T,2022-W44,152
GRC,Greece,_T,2022-W45,126
GRC,Greece,_T,2022-W46,166
GRC,Greece,_T,2022-W47,132
GRC,Greece,_T,2022-W48,159
GRC,Greece,_T,2022-W49,144
GRC,Greece,_T,2022-W50,158
GRC,Greece,_T,2022-W51,170
GRC,Greece,_T,2022-W52,154
GRC,Greece,_T,2023-W01,169
GRC,Greece,_T,2023-W02,206
GRC,Greece,_T,2023-W03,183
GRC,Greece,_T,2023-W04,179
GRC,Greece,_T,2023-W05,120
GRC,Greece,_T,2023-W06,113
GRC,Greece,_T,2023-W07,101
GRC,Greece,_T,2023-W08,94
GRC,Greece,_T,2023-W09,96
GRC,Greece,_T,2023-W10,76
GRC,Greece,_T,2023-W11,77
GRC,Greece,_T,2023-W12,66
GRC,Greece,_T,2023-W13,50
GRC,Greece,_T,2023-W14,49
GRC,Greece,_T,2023-W15,46
GRC,Greece,_T,2023-W16,47
GRC,Greece,_T,2023-W17,61
GRC,Greece,_T,2023-W18,55
GRC,Greece,_T,2023-W19,56
GRC,Greece,_T,2023-W20,56
GRC,Greece,_T,2023-W21,50
GRC,Greece,_T,2023-W22,44
GRC,Greece,_T,2023-W23,39
GRC,Greece,_T,2023-W24,20
GRC,Greece,_T,2023-W25,20
GRC,Greece,_T,2023-W26,18
GRC,Greece,_T,2023-W27,16
GRC,Greece,_T,2023-W28,17
GRC,Greece,_T,2023-W29,17
GRC,Greece,_T,2023-W30,26
GRC,Greece,_T,2023-W31,27
GRC,Greece,_T,2023-W32,21
GRC,Greece,_T,2023-W33,37
GRC,Greece,_T,2023-W34,43
GRC,Greece,_T,2023-W35,39
GRC,Greece,_T,2023-W36,39
GRC,Greece,_T,2023-W37,44
GRC,Greece,_T,2023-W38,44
GRC,Greece,_T,2023-W39,56
GRC,Greece,_T,2023-W40,56
GRC,Greece,_T,2023-W41,56
GRC,Greece,_T,2023-W42,54
GRC,Greece,_T,2023-W43,73
GRC,Greece,_T,2023-W44,62
GRC,Greece,_T,2023-W45,55
GRC,Greece,_T,2023-W46,28
GRC,Greece,_T,2023-W47,45
POL,Poland,_T,2020-W10,0
POL,Poland,_T,2020-W11,3
POL,Poland,_T,2020-W12,4
POL,Poland,_T,2020-W13,15
POL,Poland,_T,2020-W14,72
POL,Poland,_T,2020-W15,137
POL,Poland,_T,2020-W16,127
POL,Poland,_T,2020-W17,175
POL,Poland,_T,2020-W18,143
POL,Poland,_T,2020-W19,122
POL,Poland,_T,2020-W20,126
POL,Poland,_T,2020-W21,71
POL,Poland,_T,2020-W22,68
POL,Poland,_T,2020-W23,91
POL,Poland,_T,2020-W24,92
POL,Poland,_T,2020-W25,109
POL,Poland,_T,2020-W26,83
POL,Poland,_T,2020-W27,78
POL,Poland,_T,2020-W28,55
POL,Poland,_T,2020-W29,52
POL,Poland,_T,2020-W30,48
POL,Poland,_T,2020-W31,60
POL,Poland,_T,2020-W32,76
POL,Poland,_T,2020-W33,70
POL,Poland,_T,2020-W34,78
POL,Poland,_T,2020-W35,78
POL,Poland,_T,2020-W36,87
POL,Poland,_T,2020-W37,67
POL,Poland,_T,2020-W38,105
POL,Poland,_T,2020-W39,139
POL,Poland,_T,2020-W40,198
POL,Poland,_T,2020-W41,374
POL,Poland,_T,2020-W42,570
POL,Poland,_T,2020-W43,864
POL,Poland,_T,2020-W44,1346
POL,Poland,_T,2020-W45,2088
POL,Poland,_T,2020-W46,2477
POL,Poland,_T,2020-W47,3270
POL,Poland,_T,2020-W48,3408
POL,Poland,_T,2020-W49,3060
POL,Poland,_T,2020-W50,2775
POL,Poland,_T,2020-W51,2533
POL,Poland,_T,2020-W52,1778
POL,Poland,_T,2020-W53,2007
POL,Poland,_T,2021-W01,2085
POL,Poland,_T,2021-W02,2178
POL,Poland,_T,2021-W03,2022
POL,Poland,_T,2021-W04,1830
POL,Poland,_T,2021-W05,1921
POL,Poland,_T,2021-W06,1726
POL,Poland,_T,2021-W07,1371
POL,Poland,_T,2021-W08,1610
POL,Poland,_T,2021-W09,1520
POL,Poland,_T,2021-W10,1899
POL,Poland,_T,2021-W11,2144
POL,Poland,_T,2021-W12,2591
POL,Poland,_T,2021-W13,3077
POL,Poland,_T,2021-W14,3499
POL,Poland,_T,2021-W15,3623
POL,Poland,_T,2021-W16,3389
POL,Poland,_T,2021-W17,2665
POL,Poland,_T,2021-W18,1959
POL,Poland,_T,2021-W19,1675
POL,Poland,_T,2021-W20,1269
POL,Poland,_T,2021-W21,816
POL,Poland,_T,2021-W22,418
POL,Poland,_T,2021-W23,425
POL,Poland,_T,2021-W24,257
POL,Poland,_T,2021-W25,153
POL,Poland,_T,2021-W26,106
POL,Poland,_T,2021-W27,79
POL,Poland,_T,2021-W28,55
POL,Poland,_T,2021-W29,27
POL,Poland,_T,2021-W30,22
POL,Poland,_T,2021-W31,26
POL,Poland,_T,2021-W32,17
POL,Poland,_T,2021-W33,17
POL,Poland,_T,2021-W34,24
POL,Poland,_T,2021-W35,37
POL,Poland,_T,2021-W36,46
POL,Poland,_T,2021-W37,62
POL,Poland,_T,2021-W38,84
POL,Poland,_T,2021-W39,123
POL,Poland,_T,2021-W40,174
POL,Poland,_T,2021-W41,246
POL,Poland,_T,2021-W42,332
POL,Poland,_T,2021-W43,566
POL,Poland,_T,2021-W44,749
POL,Poland,_T,2021-W45,1118
POL,Poland,_T,2021-W46,1973
POL,Poland,_T,2021-W47,2226
POL,Poland,_T,2021-W48,2644
POL,Poland,_T,2021-W49,2809
POL,Poland,_T,2021-W50,3006
POL,Poland,_T,2021-W51,2839
POL,Poland,_T,2021-W52,3266
POL,Poland,_T,2022-W01,2160
POL,Poland,_T,2022-W02,2564
POL,Poland,_T,2022-W03,1537
POL,Poland,_T,2022-W04,1317
POL,Poland,_T,2022-W05,1411
POL,Poland,_T,2022-W06,1530
POL,Poland,_T,2022-W07,1696
POL,Poland,_T,2022-W08,1501
POL,Poland,_T,2022-W09,1233
POL,Poland,_T,2022-W10,894
POL,Poland,_T,2022-W11,777
POL,Poland,_T,2022-W12,608
POL,Poland,_T,2022-W13,517
POL,Poland,_T,2022-W14,290
POL,Poland,_T,2022-W15,203
POL,Poland,_T,2022-W16,110
POL,Poland,_T,2022-W17,111
POL,Poland,_T,2022-W18,79
POL,Poland,_T,2022-W19,70
POL,Poland,_T,2022-W20,61
POL,Poland,_T,2022-W21,43
POL,Poland,_T,2022-W22,36
POL,Poland,_T,2022-W23,22
POL,Poland,_T,2022-W24,19
POL,Poland,_T,2022-W25,24
POL,Poland,_T,2022-W26,18
POL,Poland,_T,2022-W27,18
POL,Poland,_T,2022-W28,17
POL,Poland,_T,2022-W29,45
POL,Poland,_T,2022-W30,60
POL,Poland,_T,2022-W31,107
POL,Poland,_T,2022-W32,113
